beta,tau_r,r_max,c_max,k_c,l2,l3,t1,t2,f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,10,32,0.05,0.25,4063.9045366822097,110.80180359749372,108.8368437551677,103.71727099516714,4.082801566255534,233.99963641695683,5853.96141619848
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,8,35,0.05,0.25,3816.0676043083345,110.3518228389962,109.65041350224824,104.42992217646224,4.082801566255534,265.15035109479436,5857.574077943249
0.075,10,550.0,400.0,0.002,1450.0,1150.0,20,60,0.15,8,32,0.05,0.25,3615.4629824118697,109.60297692800006,109.02680665484411,104.74693897194625,4.082801566255534,286.6493928318133,5860.769259983584
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,10,35,0.05,0.3,4058.4359585530046,110.88467170726022,108.91406716894762,103.78438049549257,4.082801566255534,236.85006660858517,5867.656823939764
0.075,10,550.0,400.0,0.002,1450.0,1150.0,20,55,0.15,8,35,0.05,0.25,3792.6474926567016,110.17761883732703,108.55703125738884,104.33282470183109,4.082801566255534,267.54372052129946,5873.311003149254
0.075,8,550.0,350.0,0.002,1450.0,1100.0,20,55,0.15,8,32,0.05,0.3,3813.7347687340352,110.37147550012483,108.70127980795635,104.34011126940317,4.159093307758366,266.80233110970744,5879.317986107655
0.075,10,550.0,400.0,0.003,1450.0,1100.0,20,60,0.15,8,32,0.05,0.25,3709.866579489669,110.09317326717073,109.44379722774995,104.67347042414268,4.083106877036413,280.09354813142295,5880.301479847427
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,60,0.15,8,35,0.05,0.25,3648.9190123540984,109.61696816657778,109.04109443675591,104.76018910890133,4.082801566255534,287.2716581172377,5898.557477619948
0.075,8,550.0,400.0,0.002,1450.0,1200.0,20,55,0.15,8,35,0.05,0.3,3595.137977254971,109.23871108570847,107.96407069732808,104.670570375993,4.082801566255534,290.13341520224265,5903.116395373128
0.075,10,550.0,400.0,0.003,1450.0,1150.0,20,55,0.15,8,32,0.05,0.25,3689.8690408312655,109.83534081211386,108.3526784081884,104.57620320730271,4.083106877036413,282.5589884374268,5905.283770324704
0.075,10,550.0,400.0,0.002,1500.0,1100.0,25,55,0.15,8,32,0.05,0.25,4032.9865461812215,111.13928603610458,109.15849830793766,103.99877473708081,4.082801566255534,246.07217355277828,5905.752855504555
0.075,8,550.0,400.0,0.002,1500.0,1100.0,25,60,0.15,8,32,0.05,0.3,3823.5897162029723,110.53365636152701,109.82825024235458,104.58426261984741,4.082801566255534,272.1525668095439,5915.196924986782
0.075,8,550.0,400.0,0.003,1450.0,1100.0,20,60,0.15,8,35,0.05,0.25,3740.8142650657624,110.10709565936982,109.45801022523737,104.6865976235879,4.083106877036413,280.7025717103162,5915.60281286275
0.075,8,550.0,400.0,0.002,1450.0,1200.0,25,55,0.15,8,32,0.05,0.25,3613.021838197474,109.21614134466412,107.9440737139764,104.65321309161497,4.082801566255534,289.31339314322395,5915.836755095617
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,32,0.04,0.3,4120.842446578824,110.85762547090518,108.88695251609504,103.76048196070369,4.082801566255534,235.83297749270372,5923.129213509317
0.075,8,550.0,400.0,0.002,1500.0,1100.0,25,55,0.15,8,35,0.05,0.25,4053.178333014581,111.14991138364724,109.17215799254336,104.01136535139932,4.082801566255534,246.61929951111227,5929.890088859345
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.16,8,32,0.05,0.25,4079.819377470391,111.05745437155858,109.08068325503578,103.93071071991272,4.235486528810051,243.12539167595241,5930.598902793914
0.075,8,550.0,400.0,0.003,1450.0,1200.0,20,55,0.15,8,32,0.05,0.3,3488.6556571792535,108.86689959922334,107.73174660904446,104.88906803389418,4.083106877036413,304.58392724453324,5932.9068169501525
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,10,32,0.05,0.25,4096.9018564736925,111.00751994619881,109.03318954664226,103.88916490373124,4.082801566255534,241.33540980791594,5936.8510700352135
0.075,8,550.0,400.0,0.003,1450.0,1100.0,20,55,0.16,8,32,0.05,0.25,3957.0113660678026,110.72420746599876,108.89010957710732,104.18688265306551,4.235792064029176,257.9879128878639,5937.042433847843
0.075,8,550.0,400.0,0.003,1450.0,1150.0,20,55,0.15,8,35,0.05,0.25,3720.420496289643,109.8463830473835,108.36675660564484,104.5893241065742,4.083106877036413,283.17126075346994,5940.0743600706655
0.075,8,550.0,400.0,0.003,1500.0,1100.0,25,55,0.15,8,32,0.05,0.25,3937.8608517398134,110.80483576682899,108.96687323404485,104.25431060139066,4.083106877036413,260.99699170096994,5940.130073454455
0.075,8,550.0,400.0,0.003,1450.0,1150.0,20,60,0.15,8,32,0.05,0.25,3554.314504102599,109.35980336326816,108.83541145352231,105.00419844254715,4.083106877036413,302.8692931150001,5941.095945454803
0.075,8,550.0,400.0,0.002,1450.0,1200.0,20,60,0.15,8,32,0.05,0.25,3474.7475504073473,108.87287896477376,108.42077179411747,105.07777431354342,4.082801566255534,309.70603876149596,5944.188055925568
0.075,8,550.0,400.0,0.003,1450.0,1100.0,20,55,0.15,10,32,0.05,0.25,3983.2685153060756,110.67427501690119,108.84255764883285,104.1451097771071,4.083106877036413,256.13247395911947,5952.126029376229
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.16,8,35,0.05,0.25,4095.459383678963,111.12007413283514,109.1442005143414,103.98698696307225,4.235486528810051,245.56065171935285,5963.284207313693
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,60,0.16,8,32,0.05,0.25,3901.3100743797577,110.47402866639622,109.77013009331706,104.53408750101268,4.235486528810051,269.8662348904035,5974.963195636645
0.075,10,550.0,400.0,0.002,1450.0,1200.0,20,55,0.15,8,32,0.05,0.25,3622.231658664855,109.4192100422853,108.13909174247378,104.82691933801284,4.082801566255534,297.573068347227,5978.700547924875
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,55,0.16,8,32,0.05,0.25,3874.5767535938135,110.30476434008293,108.67554054499153,104.43688189205109,4.235486528810051,272.2825689721873,5985.500855880828
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,8,38,0.05,0.3,4077.505878877777,111.28307796385789,109.29691984392548,104.11983468524274,4.082801566255534,251.3571315995631,5987.479567766815
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,10,32,0.05,0.25,3927.354468540046,110.42530399942673,109.72223360522814,104.49220970453632,4.082801566255534,267.9652811903476,5988.887157180944
0.075,8,550.0,400.0,0.002,1500.0,1150.0,25,55,0.15,8,32,0.05,0.25,3860.032386370101,110.3851556225404,108.75221830108444,104.50453042543023,4.082801566255534,275.3856678335993,5993.594219510437
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,10,35,0.05,0.25,4133.966378716024,111.09950231674495,109.12486630970906,103.9701169217457,4.082801566255534,244.82938909383205,5998.226104365838
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,55,0.15,10,32,0.05,0.25,3901.948671530953,110.25506513644693,108.62812461412764,104.39504545815763,4.082801566255534,270.3722823937943,6001.474789712065
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,8,32,0.04,0.3,4151.060510917146,111.06381156172341,109.08373851651909,103.93275404661429,4.082801566255534,243.2135038737752,6003.8513251434615
0.075,10,550.0,400.0,0.003,1500.0,1100.0,20,55,0.15,8,32,0.05,0.3,3962.5296806862075,110.96697118377038,109.11874658659038,104.38718170838833,4.083106877036413,266.9774959223089,6006.41590005318
0.075,8,550.0,400.0,0.002,1450.0,1200.0,20,55,0.15,8,35,0.05,0.25,3655.4198121380773,109.43034253228491,108.15326893249512,104.84018453014365,4.082801566255534,298.2086843887837,6016.257038632264
0.075,8,550.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,32,0.04,0.3,4040.4899139939143,110.73023650637097,108.89286409986732,104.18867154724342,4.083106877036413,258.06742302427745,6022.456147634862
0.075,10,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,8,35,0.05,0.3,4100.438173201811,111.34532362610985,109.3534342493294,104.16894155883385,4.082801566255534,253.51692620324357,6025.68621337866
0.075,8,550.0,350.0,0.002,1450.0,1100.0,20,55,0.15,8,32,0.05,0.25,3900.1554408798584,110.59764750468148,108.92077367368749,104.53429395843523,4.159093307758366,275.66518630238136,6026.663562889686
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,38,0.05,0.3,4150.33941110021,111.2232223653439,109.23979517373843,104.06983593544118,4.082801566255534,249.16757501012518,6044.838330490615
0.075,10,550.0,400.0,0.002,1500.0,1150.0,20,55,0.15,8,32,0.05,0.3,3881.4838316819078,110.546619779475,108.90373754127718,104.63767427445217,4.082801566255534,281.5443050847358,6057.387613805205
0.08,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,32,0.05,0.3,4280.748773037577,111.44442610104173,109.31661536382808,103.8143268203096,4.357271989522715,235.92245576734217,6060.754308975147
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,8,32,0.04,0.3,3985.431142863481,110.47741801682659,109.77297993018865,104.53594628028813,4.082801566255534,269.9506661639624,6061.157551348563
0.075,8,550.0,400.0,0.003,1500.0,1100.0,20,55,0.15,8,35,0.05,0.3,4007.3246850901414,111.01038161684525,109.16158909463668,104.42500513589259,4.083106877036413,268.69232851616175,6063.3501658625355
0.075,8,550.0,400.0,0.003,1450.0,1200.0,20,55,0.15,8,32,0.05,0.25,3564.3235346834226,109.09014576290252,107.94943211930372,105.08441175458677,4.083106877036413,314.1282392102248,6070.346225995636
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,55,0.15,8,32,0.04,0.3,3958.622588967046,110.3108390423611,108.67835527119288,104.43873330189834,4.082801566255534,272.36716113796786,6071.495802159726
0.075,8,550.0,400.0,0.002,1500.0,1100.0,25,60,0.15,8,32,0.05,0.25,3915.532969174486,110.75868668554003,110.05004471233892,104.7789221836395,4.082801566255534,281.1142968460556,6072.726145922657
0.075,8,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,8,38,0.05,0.3,4052.4901976114184,110.8888508974312,109.04834386178871,104.32582548532791,4.083106877036413,264.20743758138326,6077.1026831343825
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,8,38,0.05,0.25,4129.732974391833,111.44724931453496,109.46236052523508,104.26651791007899,4.082801566255534,257.83621799742514,6086.348609677244
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,32,0.04,0.25,4234.907118028161,111.14639122093395,109.16644042601135,104.00593582863667,4.082801566255534,246.38326569853257,6109.8868399976145
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,55,0.16,8,32,0.05,0.3,4166.541054105215,111.42602983657655,109.42916912437673,104.23506491778342,4.235486528810051,256.43972593548995,6111.173166196221
0.075,8,550.0,400.0,0.002,1500.0,1150.0,20,55,0.15,8,35,0.05,0.3,3928.4828702773184,110.59000101082235,108.94662496902092,104.6757031617882,4.082801566255534,283.31587575690776,6116.783908490101
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,10,32,0.05,0.3,4187.159291093146,111.36690880066527,109.37279658088013,104.18573513179228,4.082801566255534,254.2576490431708,6117.661025841765
0.075,10,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,8,35,0.05,0.3,4080.5077465714157,110.950684603396,109.10454654412828,104.37486911950172,4.083106877036413,266.4204636345678,6120.5229307685495
0.075,8,550.0,400.0,0.003,1500.0,1150.0,20,55,0.15,8,32,0.05,0.3,3803.7607103858977,110.2139622653638,108.71255496442352,104.89466117332574,4.083106877036413,297.6041296120666,6120.859316203585
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,60,0.15,8,38,0.05,0.3,4003.555486510656,110.6364280571281,109.92983158491703,104.67365981409391,4.082801566255534,276.25021121498224,6124.996516290445
0.075,8,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,38,0.05,0.3,3972.389162059598,110.46897250525596,108.83364305502899,104.57631928237524,4.082801566255534,278.697829971346,6128.73626385505
0.075,10,550.0,400.0,0.002,1450.0,1150.0,25,60,0.15,8,32,0.05,0.3,3796.5947354326127,109.91314644152249,109.33171332568222,105.01543097715131,4.082801566255534,299.3881693997616,6130.527521758005
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,38,0.05,0.25,4202.60432859569,111.38733898716548,109.4051815300439,104.2164766027035,4.082801566255534,255.6167105130597,6143.2541331349985
0.075,10,550.0,400.0,0.002,1500.0,1100.0,20,60,0.15,8,32,0.05,0.3,3942.599604764041,110.91510112315638,110.20338969323716,104.91243114718034,4.082801566255534,287.3444292195055,6146.1337900906965
0.075,10,550.0,400.0,0.002,1500.0,1100.0,20,55,0.15,8,35,0.05,0.25,4173.347803650383,111.54045178051723,109.54487916352468,104.33757343164878,4.082801566255534,261.0040925157321,6152.723844014372
0.08,8,550.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,32,0.05,0.3,4182.770566119372,111.31016044515133,109.32529861392818,104.27226921555962,4.357598085277048,259.70628835704014,6154.76709923732
0.075,10,550.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,38,0.05,0.3,4076.184086341358,111.0949423218461,109.24527572780157,104.49891233661347,4.083106877036413,272.05894692643574,6156.204813633905
0.075,10,550.0,400.0,0.003,1450.0,1100.0,25,60,0.15,8,32,0.05,0.3,3898.258852092873,110.40475477668619,109.74989589562351,104.94179429160492,4.083106877036413,292.67151465305426,6158.697643478276
0.075,10,550.0,400.0,0.003,1500.0,1100.0,20,55,0.15,8,32,0.05,0.25,4054.2933881999,111.19430398395598,109.339027314271,104.58140219152929,4.083106877036413,275.8412935095182,6161.3917061532375
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,60,0.15,8,35,0.05,0.3,4029.3185592702835,110.69426601284013,109.98636933856099,104.72276320394953,4.082801566255534,278.5139113567542,6167.317553329201
0.075,10,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,35,0.05,0.3,3996.5803450423737,110.53043887557878,108.88960756220949,104.62536902467947,4.082801566255534,280.97226625273254,6168.560846056017
0.075,10,550.0,400.0,0.003,1450.0,1150.0,25,55,0.15,8,32,0.05,0.3,3869.785089189143,110.15464644895039,108.65570215010027,104.8442585089401,4.083106877036413,295.19694390020845,6170.323757719663
0.075,8,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,8,38,0.05,0.25,4103.664300871924,111.05248849560229,109.21345388468528,104.47284002811065,4.083106877036413,270.8692253010388,6175.544587171278
0.075,8,550.0,400.0,0.002,1500.0,1150.0,20,60,0.15,8,32,0.05,0.3,3763.34839188437,110.17611629056405,109.59062017092783,105.24390187920086,4.082801566255534,310.44600833092807,6176.439340576079
0.08,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,8,32,0.05,0.3,4342.810665300021,111.66025718786032,109.52193764920457,103.99244585256253,4.357271989522715,243.54584782461316,6177.121947166768
0.08,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,8,35,0.05,0.3,4339.044266870968,111.71311213594802,109.57367482760021,104.03750223270806,4.357271989522715,245.49342824528975,6187.464401758129
0.075,8,550.0,400.0,0.002,1450.0,1150.0,25,60,0.15,8,35,0.05,0.3,3840.9066742521377,109.95702990582589,109.37508117900805,105.05387293673147,4.082801566255534,301.23473064021954,6187.937585799793
0.075,8,550.0,400.0,0.003,1500.0,1100.0,20,55,0.15,8,35,0.05,0.25,4078.4690553066907,111.20494404768932,109.35271812416218,104.59407088352756,4.083106877036413,276.42456637338694,6189.88888220902
0.075,8,550.0,400.0,0.002,1450.0,1200.0,25,60,0.15,8,32,0.05,0.3,3636.3912057830466,109.18087275674583,108.72387326993093,105.34702216220224,4.082801566255534,322.99789213750074,6195.4040928963705
0.08,8,550.0,400.0,0.002,1450.0,1150.0,20,55,0.15,8,32,0.05,0.3,4085.49635331509,110.86230970532398,109.09795180638166,104.54118307249828,4.357271989522715,275.1065906024038,6195.421247447778
0.075,8,550.0,400.0,0.002,1500.0,1200.0,20,55,0.15,8,32,0.05,0.3,3736.653351950654,109.796465398679,108.49832396122001,105.14620397747579,4.082801566255534,313.0576686338791,6196.7051724706
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,8,32,0.04,0.25,4269.273002167316,111.35308939250214,109.36370804979288,104.1785965273932,4.082801566255534,253.94276585151928,6197.661117074664
0.075,8,550.0,400.0,0.003,1450.0,1150.0,25,60,0.15,8,32,0.05,0.3,3723.07876396834,109.66919925565324,109.13969780402047,105.27327802557518,4.083106877036413,315.99861643960696,6200.7467156674575
0.08,8,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,8,32,0.05,0.3,4125.288094557233,111.02972436278615,110.26910252158878,104.64038673288198,4.357271989522715,272.2984428701866,6201.264573962396
0.075,8,550.0,400.0,0.003,1500.0,1100.0,20,60,0.15,8,32,0.05,0.3,3862.052311890205,110.66878457647286,110.0096797662786,105.17000352689612,4.083106877036413,303.58624572734914,6202.780318626117
0.075,10,550.0,400.0,0.002,1450.0,1150.0,20,55,0.15,8,38,0.05,0.3,3993.1841791812317,110.67426180331532,109.03016599309089,104.74980574249494,4.082801566255534,286.7838776553381,6205.919298403715
0.075,8,550.0,400.0,0.002,1500.0,1100.0,20,60,0.15,8,35,0.05,0.3,3991.194006362304,110.95906386906321,110.2467881097792,104.95055934804067,4.082801566255534,289.13621856213103,6208.200836113387
0.075,8,550.0,400.0,0.003,1450.0,1100.0,25,55,0.16,8,32,0.05,0.3,4150.635828132586,111.03078692887993,109.1798050878258,104.44085678936528,4.235792064029176,269.4126274023329,6210.200878941912
0.075,10,550.0,400.0,0.002,1450.0,1100.0,20,60,0.15,8,38,0.05,0.3,4029.880941303694,110.83827719568117,110.12834478514746,104.84731653926865,4.082801566255534,284.2973471620827,6210.684974350861
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,10,32,0.05,0.3,4296.362523101003,111.30602813638873,109.31469687379615,104.13488592724185,4.082801566255534,252.01810813267235,6210.903654896718
0.075,10,550.0,400.0,0.002,1500.0,1150.0,20,55,0.15,8,32,0.05,0.25,3971.431145119245,110.77313349081497,109.12362402357073,104.8323987600478,4.082801566255534,290.67411238439195,6211.678574392272
0.075,8,550.0,400.0,0.003,1450.0,1100.0,25,60,0.15,8,35,0.05,0.3,3940.744636004512,110.44870169332039,109.79329906594259,104.98009432490491,4.083106877036413,294.4893924025471,6214.435291133357
0.075,10,550.0,400.0,0.002,1450.0,1100.0,25,55,0.16,8,32,0.05,0.3,4286.193232995792,111.36504700985961,109.37097277586588,104.18413316529268,4.235486528810051,254.1869427338566,6214.673003426977
0.075,8,550.0,400.0,0.003,1450.0,1100.0,20,55,0.15,8,32,0.04,0.25,4155.390682788858,111.01868318629927,109.17237921153878,104.43515340194324,4.083106877036413,269.1534738071747,6214.789741303623
0.075,8,550.0,400.0,0.003,1450.0,1100.0,25,55,0.15,10,32,0.05,0.3,4170.123579817781,110.97179575402703,109.12348487078059,104.39136217598876,4.083106877036413,267.1667596525756,6215.346194432053
0.075,8,550.0,400.0,0.003,1450.0,1150.0,25,55,0.15,8,35,0.05,0.3,3911.0641276104575,110.19806317092277,108.69867327041398,104.88252361801446,4.083106877036413,297.02356733383783,6224.215810397358
0.08,8,550.0,400.0,0.002,1450.0,1100.0,25,55,0.15,8,32,0.05,0.25,4382.446332865332,111.68704561729149,109.55069221068455,104.01804804716869,4.357271989522715,244.6516540630108,6224.834530680632
0.075,8,550.0,400.0,0.002,1450.0,1150.0,25,55,0.15,8,38,0.05,0.25,4022.628995725618,110.63202777113521,108.99846322295352,104.72371948965088,4.082801566255534,285.56095985804234,6227.133845219384
0.075,8,550.0,400.0,0.002,1450.0,1100.0,25,60,0.15,8,38,0.05,0.25,4058.443141400494,110.80423857773951,110.09630176923193,104.8211885798512,4.082801566255534,283.07953604859495,6230.320410170989
0.075,8,550.0,400.0,0.002,1450.0,1100.0,20,55,0.15,8,35,0.04,0.3,4301.9241259416385,111.38135202081293,109.38861937030408,104.19983397840423,4.082801566255534,254.88036578932991,6236.940612314149
0.075,8,550.0,400.0,0.002,1450.0,1150.0,20,60,0.15,8,38,0.05,0.3,3848.6817699979642,110.10033334063372,109.51651426526118,105.17904018769701,4.082801566255534,307.2864179614974,6239.004493349503
0.075,10,550.0,400.0,0.002,1450.0,1200.0,25,55,0.15,8,32,0.05,0.3,3797.6330109368805,109.73728370655513,108.44149632093183,105.09560230652504,4.082801566255534,310.5774285210092,6240.798842292775
0.075,8,550.0,400.0,0.002,1500.0,1150.0,20,55,0.15,8,35,0.05,0.25,3998.2800775175233,110.78386684946558,109.13741563872209,104.84521058448516,4.082801566255534,291.27998698788366,6242.975510298214
