f0,t_hold,t_switch,k1,k2,sse,peak,mid_mean,late_mean,jump_pct,loss
0.18,12,50,0.03,0.3,48690.46941333828,140.6118037366333,139.56759348749455,131.56139920427395,4.847125499332305,70055.90127497255
0.22,12,35,0.04,0.24,51342.82908695986,138.54621479810916,137.48947580401972,129.71890925113047,5.501525149641573,70060.17890828116
0.18,12,45,0.03,0.12,48748.77282405266,140.28907550550434,139.46566126904114,132.0706864139708,4.847125499332305,70330.85434864426
0.18,12,40,0.02,0.3,50346.353350669124,139.6252509492187,138.54913174349522,130.63219274871537,4.847125499332305,70382.71755971856
0.22,12,45,0.05,0.24,50719.70244751727,139.3147282692203,138.26306977732543,130.41056144864558,5.501525149641573,70404.07286143812
0.22,8,50,0.04,0.2,49726.88012243237,140.12875446929925,139.15882139264863,131.33529989035432,5.501525149641573,70625.6899045503
0.2,8,35,0.02,0.2,51063.54107554008,139.26388118811462,138.2064751224503,130.3574085056593,5.174083000057905,70677.70867557758
0.22,12,40,0.05,0.12,50758.96777518811,139.3114522328677,138.3554908349989,130.74878897746103,5.501525149641573,70704.87781175981
0.18,12,35,0.02,0.12,50088.2829560513,139.84482792745155,138.89738233656595,131.26030797274888,4.847125499332305,70751.2590064741
0.16,12,50,0.02,0.24,48267.294930232376,141.3813269397124,140.4087087053761,132.40859644961884,4.520652702501038,70808.77656196075
0.22,10,40,0.04,0.2,51136.5558895285,139.34563912895962,138.2959755803235,130.44861122385328,5.501525149641573,70867.82012278601
0.2,10,35,0.02,0.3,51655.528987064914,139.00749358343106,137.93030542962632,130.0948677307138,5.174083000057905,70916.60114854379
0.16,10,50,0.02,0.12,47742.83236625578,141.08148027675787,140.50539983298523,133.60357515859963,4.520652702501038,71092.09756154298
0.18,8,40,0.02,0.12,49682.32908232999,140.45819447101582,139.5721678364733,132.01803966395426,4.847125499332305,71320.67336437858
0.18,8,45,0.02,0.3,50023.301358531644,140.61776706465875,139.53678606745044,131.49727605720238,4.847125499332305,71333.02161995268
0.18,12,50,0.03,0.24,49398.05819142326,140.97897665105558,139.98103342704462,131.99855995644873,4.847125499332305,71347.60165053763
0.22,12,45,0.05,0.2,51274.23984907681,139.61788977469558,138.58249255288487,130.72489221903803,5.501525149641573,71380.57374259712
0.2,12,50,0.04,0.3,50496.7845678795,140.48160300334308,139.4265623681612,131.42630468101632,5.174083000057905,71670.80114912981
0.22,8,50,0.04,0.16,50393.99706975761,140.40413292432228,139.4991112734447,131.80277480961539,5.501525149641573,71833.96947982184
0.2,8,45,0.03,0.16,50370.03532672974,140.60359189109099,139.64219466036423,131.82717247019326,5.174083000057905,71945.64290523068
0.2,12,45,0.04,0.12,50780.30044829916,140.36037160031498,139.4814159385814,131.95263546002334,5.174083000057905,72304.99967833555
0.16,12,50,0.02,0.2,49173.48819327522,141.7914267522382,140.89251839767934,132.98312386062156,4.520652702501038,72456.75841517712
0.22,12,35,0.04,0.2,52859.50830630702,139.26011254383107,138.19858284041206,130.34424316313624,5.501525149641573,72459.03155483307
0.18,12,50,0.03,0.2,50082.857917159505,141.29367524509556,140.35217170951205,132.43919037849844,4.847125499332305,72592.90498710761
0.2,12,50,0.04,0.24,51030.743440432314,140.76036104711284,139.74039506955916,131.75811003627553,5.174083000057905,72645.44463313704
0.22,12,45,0.05,0.16,52069.66638146755,140.02234184213592,139.02191014200056,131.19937087342487,5.501525149641573,72788.78945471735
0.18,10,40,0.02,0.16,51260.192029516904,140.70875160607656,139.70052117361666,131.7932605906609,4.847125499332305,72869.14909054944
0.2,10,40,0.03,0.16,51798.104802664806,140.35804237018183,139.3397052474803,131.4512921818831,5.174083000057905,72917.51119389881
0.18,12,40,0.02,0.24,52030.50009698388,140.47452623606358,139.39533556034417,131.37879302667662,4.847125499332305,73158.73074985412
0.22,10,40,0.04,0.16,52592.719233598094,140.08369990488464,139.05621220404072,131.180345592397,5.501525149641573,73330.21844148936
0.18,8,45,0.02,0.24,51265.65798861486,141.2925228855779,140.2293921633932,132.13700097775995,4.847125499332305,73509.44065642582
0.2,12,50,0.04,0.2,51545.47818215572,140.99915850832568,140.0219425598269,132.09229507422992,5.174083000057905,73581.48186837888
0.22,8,35,0.03,0.16,53155.68291274692,139.92227154686123,138.87688131102027,130.9866562903212,5.501525149641573,73642.76232520536
0.22,8,50,0.04,0.12,51412.87078854029,140.74808378677528,139.9487298456263,132.5657604623761,5.501525149641573,73674.4452791715
0.22,10,35,0.03,0.3,54221.41055388159,139.5756608763399,138.46361819735915,130.5546064436639,5.501525149641573,74153.09081560913
0.22,12,50,0.05,0.3,52891.51395076343,140.56622734409822,139.49930557104216,131.47841252341527,5.501525149641573,74154.09679067245
0.18,12,50,0.03,0.16,51064.79668951412,141.68332183922683,140.83388026563873,133.10104118383398,4.847125499332305,74371.33020138422
0.2,10,35,0.02,0.24,53886.685207551454,140.00355564424595,138.92082359164198,130.95550647709626,5.174083000057905,74395.12997139376
0.16,12,50,0.02,0.16,50480.2794247391,142.29952475422363,141.52099504335195,133.84711666627857,4.520652702501038,74823.12752386217
0.22,12,50,0.05,0.24,53293.678448051454,140.77604850123973,139.73549370056162,131.72808063485638,5.501525149641573,74888.18244522491
0.2,12,50,0.04,0.16,52280.116298902365,141.29467365294113,140.38712232678932,132.59378325466187,5.174083000057905,74912.22281827156
0.22,12,45,0.05,0.12,53298.063617332286,140.5739903545657,139.64621022207032,131.98577148460907,5.501525149641573,74974.49407454622
0.2,12,40,0.03,0.3,54005.338684201466,140.4867343186853,139.38189714869344,131.3492589823635,5.174083000057905,75108.74590545997
0.2,8,50,0.03,0.3,52286.13654512532,141.78853009068516,140.7221615521243,132.5555328615991,5.174083000057905,75183.64098525007
0.2,8,35,0.02,0.16,54033.49389755767,140.6479976593212,139.59729407233584,131.6226447730177,5.174083000057905,75461.35086168893
0.2,8,45,0.03,0.12,52345.4055229583,141.46791032143787,140.62086702942267,133.06098997404317,5.174083000057905,75462.1707542022
0.22,12,50,0.05,0.2,53680.14210460939,140.9557192964683,139.9472808726519,131.97938962862372,5.501525149641573,75591.00233959267
0.18,8,45,0.02,0.2,52481.3353726419,141.91715605369316,140.88762814402224,132.78424403066242,4.847125499332305,75654.66196652016
0.18,12,40,0.02,0.2,53688.309699847894,141.29766965508566,140.22696075619064,132.1354753555426,4.847125499332305,75931.3206402253
0.22,12,35,0.04,0.16,55084.63619113085,140.30064751788655,139.244098178162,131.29532828488905,5.501525149641573,76039.46987287368
0.22,10,45,0.04,0.3,54416.86402382991,140.92586198211072,139.83247410548793,131.7451704572296,5.501525149641573,76107.21278825482
0.2,12,35,0.03,0.12,54385.54902485011,140.93523965554513,139.95242806936275,132.13241953266953,5.174083000057905,76400.172158252
0.2,8,50,0.03,0.24,53012.64319375896,142.15325500874945,141.13280310035378,132.989441381671,5.174083000057905,76510.5926980791
0.22,12,50,0.05,0.16,54229.632624160135,141.1779735836476,140.22183261856213,132.3562309768943,5.501525149641573,76586.52199926585
0.2,12,50,0.04,0.12,53403.14010375786,141.66382205888257,140.8697113463715,133.41252335077948,5.174083000057905,76940.6825293039
0.2,10,45,0.03,0.3,54498.8785367538,141.6042654410098,140.5017410262184,132.32517701975198,5.174083000057905,77082.23480253817
0.18,12,50,0.03,0.12,52576.291502565226,142.1703674247461,141.47103033288187,134.18320103168952,4.847125499332305,77100.35609390006
0.22,10,35,0.03,0.24,56166.62843173614,140.41700090771462,139.31515445440246,131.29428005258438,5.501525149641573,77183.07151373349
0.22,10,40,0.04,0.12,54884.71263250099,141.16361448145042,140.20172082424963,132.4080049628827,5.501525149641573,77264.3660273214
0.22,10,45,0.04,0.24,55207.45640438814,141.35291046176297,140.27076517530767,132.14989920498093,5.501525149641573,77491.86459208936
0.2,12,40,0.03,0.24,55460.090526879714,141.19163154742736,140.09646001587458,131.97941668027806,5.174083000057905,77504.75823168686
0.2,12,35,0.02,0.3,56291.84993117809,140.64099351666883,139.47883021956704,131.42996334521933,5.174083000057905,77534.04997671235
0.2,8,50,0.03,0.2,53715.27802860881,142.46584554502513,141.5014142210625,133.4267731107346,5.174083000057905,77788.8231527572
0.2,10,40,0.03,0.12,54650.64837707684,141.68636227902607,140.748932618707,132.96188590415187,5.174083000057905,77817.53453738376
0.2,10,35,0.02,0.2,56102.172990873645,141.0005343140692,139.91200604286138,131.8288271501705,5.174083000057905,77907.63374938729
0.22,12,50,0.05,0.12,55064.92167392992,141.45546760571526,140.584402197484,132.97075243092002,5.501525149641573,78095.75212994218
0.16,12,50,0.02,0.12,52508.68874676587,142.93513677393332,142.3531965512812,135.2624117053935,4.520652702501038,78483.64540745955
0.18,8,45,0.02,0.16,54250.283229723675,142.75247641683367,141.79551328501356,133.76414291766383,4.847125499332305,78792.53786562706
0.22,8,40,0.03,0.3,56712.74110544396,141.28804402736762,140.15088136063898,132.01172837491887,5.501525149641573,78829.10870102381
0.22,10,45,0.04,0.2,55974.13628935658,141.7476206153295,140.68661725295976,132.55868604800557,5.501525149641573,78844.1246433595
0.2,10,45,0.03,0.24,55544.8585310643,142.15777130689972,141.06981898889114,132.84956942429415,5.174083000057905,78915.54904567207
0.18,10,40,0.02,0.12,54786.268831979265,142.32723250840985,141.4178976707558,133.63456418364999,4.847125499332305,78931.46672909356
0.18,10,45,0.02,0.3,55157.66958050594,142.4951739551253,141.38037460491438,133.08605305994865,4.847125499332305,78941.03981609322
0.2,8,50,0.03,0.16,54721.96602765923,142.85286952361022,141.979821495471,134.08363021004484,5.174083000057905,79612.48779853758
0.2,12,40,0.03,0.2,56885.162731895194,141.88615089194542,140.7980734679189,132.61752652933447,5.174083000057905,79888.74326819174
0.22,12,40,0.04,0.3,57773.252741973025,141.31400469481986,140.1681325805994,132.02598007961416,5.501525149641573,79914.42263510184
0.18,12,40,0.02,0.16,56121.16127483563,142.45891582440316,141.42314776772236,133.2858184433293,4.847125499332305,80056.62843187535
0.22,8,35,0.03,0.12,57094.08991192173,141.70979992576312,140.71027214878626,132.77930509094588,5.501525149641573,80119.09342539558
0.22,10,35,0.03,0.2,58088.612065448,141.26249389715443,140.1664367178849,132.04417545769394,5.501525149641573,80227.47754276553
0.2,10,45,0.03,0.2,56563.48387817611,142.66975957043383,141.60925656215858,133.37966931902426,5.174083000057905,80713.56638573098
0.22,10,45,0.04,0.16,57077.764973077574,142.27455397980233,141.25909963983275,133.17624638060715,5.501525149641573,80800.6702034904
0.22,8,40,0.03,0.24,58170.52441317309,141.96510941562275,140.85167048594386,132.629464082068,5.501525149641573,81227.99154781521
0.2,12,35,0.02,0.24,58746.19971170143,141.6640993134737,140.5208600191798,132.33452772419253,5.174083000057905,81361.44484362997
0.18,10,45,0.02,0.24,56537.48445729768,143.2064229488755,142.110346456957,133.7595781359975,4.847125499332305,81361.70962628075
0.22,12,35,0.04,0.12,58650.28489536643,141.90543772957278,140.88991790411833,132.90406099696315,5.501525149641573,81901.85741918816
0.22,12,40,0.04,0.24,59014.8150568778,141.88280291681752,140.76530148030133,132.55237754585403,5.501525149641573,81954.86328800464
0.2,8,50,0.03,0.12,56269.666301689365,143.33661773726092,142.6125682326729,135.15752501124,5.174083000057905,82407.00245824218
0.2,8,40,0.02,0.3,59145.19810401517,142.60864911662387,141.42875162896672,133.11315819178938,5.174083000057905,83001.20655925125
0.22,10,50,0.04,0.3,58475.74271581735,143.1191726863241,142.01658123135417,133.6579801106992,5.501525149641573,83151.50334347793
0.2,10,35,0.02,0.16,59387.21894035824,142.45841025689214,141.3767677733304,133.1600083068076,5.174083000057905,83208.70413540426
0.2,10,45,0.03,0.16,58037.17967542219,143.35384531670772,142.3525744043123,134.18135316831004,5.174083000057905,83328.03300418
0.2,12,40,0.03,0.16,58964.23837598811,142.8649147601145,141.80615829910693,133.58654343764567,5.174083000057905,83414.01211397957
0.2,8,35,0.02,0.12,58864.987445423096,142.78888011951668,141.7932253465438,133.7692859293601,5.174083000057905,83418.16151365849
0.22,8,40,0.03,0.2,59597.41462246467,142.64249162049708,141.53967878779173,133.25492479734035,5.501525149641573,83615.47345719737
0.18,10,45,0.02,0.2,57887.969882376885,143.86495037173185,142.80421758371432,134.44114544003298,4.847125499332305,83747.73273833033
0.18,8,45,0.02,0.12,57041.036485799894,143.89543288666707,143.09010551729497,135.3958707026786,4.847125499332305,83765.31660662669
0.22,10,45,0.04,0.12,58791.05110539292,142.99388813829447,142.07326523173214,134.20111114987236,5.501525149641573,83852.05636928153
0.22,12,40,0.04,0.2,60225.95472105342,142.45557532130866,141.35117693480495,133.08500648842764,5.501525149641573,83979.48885215505
0.18,8,50,0.02,0.3,57406.308451182274,144.5547003401141,143.45829318148634,134.93178415849994,4.847125499332305,84169.40748794952
0.22,10,50,0.04,0.24,59069.68323522596,143.40729714109153,142.34089538017952,134.0003615211083,5.501525149641573,84236.91631550841
0.22,12,35,0.03,0.3,61324.209779422585,141.9883585919528,140.7371153909926,132.51371535557885,5.501525149641573,84253.48841758621
0.22,10,35,0.03,0.16,60921.4825534932,142.51302321220186,141.4229629913537,133.18592043903183,5.501525149641573,84797.3656960294
0.2,12,35,0.02,0.2,61184.770780482766,142.6889831888168,141.56387154218936,133.25265421187513,5.174083000057905,85227.89644511277
0.22,10,50,0.04,0.2,59641.902899987756,143.65412412590942,142.6318528616011,134.34521044833514,5.501525149641573,85278.35910374543
0.2,8,40,0.02,0.24,61055.45292260038,143.4579991881421,142.31390812533658,133.8928182523681,5.174083000057905,86147.91832015639
0.18,8,50,0.02,0.24,58501.143792032206,145.06355254626686,144.03123595880444,135.53641723253398,4.847125499332305,86171.49332526392
0.22,10,50,0.04,0.16,60457.97587207282,143.9595832403155,143.0092475691962,134.86272340297273,5.501525149641573,86757.29297888876
0.18,12,40,0.02,0.12,60018.79689694228,144.16363943530914,143.2318848253837,135.2233387097268,4.847125499332305,86765.696188688
0.18,12,45,0.02,0.3,60422.32873497951,144.34844065811336,143.19209609202977,134.6457882692321,4.847125499332305,86774.44056008544
0.22,12,40,0.04,0.16,61983.92824843666,143.27219245348343,142.19215946683025,133.89305647662613,5.501525149641573,86960.2775497655
0.2,10,50,0.03,0.3,60271.61073402061,144.63555633048853,143.52054646895476,134.96782016556946,5.174083000057905,87116.10806252522
0.22,8,40,0.03,0.16,61677.04825002522,143.60220474044525,142.52807641810392,134.20459834368643,5.501525149641573,87143.44061379673
0.18,10,45,0.02,0.16,59853.46338021765,144.74576328388403,143.76144905574284,135.4732509554064,4.847125499332305,87237.66435638179
0.2,10,45,0.03,0.12,60342.17720039462,144.2887847683,143.41108918703057,135.51403199558493,5.174083000057905,87435.38747331861
0.22,12,35,0.03,0.24,63560.667371639756,142.8652522723563,141.6555212407527,133.31040695786442,5.501525149641573,87738.15139964505
0.18,8,50,0.02,0.2,59564.976642680886,145.50000525132532,144.54601669753583,136.14651979242905,4.847125499332305,88108.2613526425
0.2,12,45,0.03,0.3,62082.11501615495,144.2261570314514,143.06078851836668,134.5286810425039,5.174083000057905,88242.00238410781
0.2,10,50,0.03,0.24,61120.28684008202,145.03024397140422,143.9648454109875,135.436569921602,5.174083000057905,88668.04234763049
0.22,8,35,0.02,0.3,64421.567418617145,143.23531825178733,141.9183719243696,133.53076420126726,5.501525149641573,88991.71153272681
0.22,10,50,0.04,0.12,61704.06889134043,144.34116457808054,143.507996108947,135.70768211309397,5.501525149641573,89008.0608593406
0.2,12,40,0.03,0.12,62265.77765060414,144.29961412049894,143.3280482268167,135.21578343371658,5.174083000057905,89094.97490345521
0.2,8,40,0.02,0.2,62935.08975354389,144.30882815254577,143.1839350752177,134.68311330901878,5.174083000057905,89296.53651376188
0.18,12,45,0.02,0.24,61948.93146265655,145.08974301269197,143.9611625220701,135.354658008615,4.847125499332305,89453.55572235129
0.2,10,50,0.03,0.2,61941.0703100165,145.3685574378829,144.3637286384632,135.90910721379322,5.174083000057905,90162.44337169432
0.22,12,45,0.04,0.3,64180.644227361125,144.23114963833248,143.05103293464344,134.51682314467539,5.501525149641573,90326.65102281542
0.2,12,45,0.03,0.24,63294.162608325845,144.80873660023778,143.674487882645,135.09436294578612,5.174083000057905,90365.63485416537
0.22,10,40,0.03,0.3,65037.5028191001,144.05720132627536,142.79919917574108,134.29157547894252,5.501525149641573,90838.64801063028
0.18,8,50,0.02,0.16,61097.60795113671,146.04081017051539,145.21481146367424,137.06418632835891,4.847125499332305,90885.22960669399
0.2,12,35,0.02,0.16,64803.08499780847,144.21747339303982,143.10573770644623,134.6525797920227,5.174083000057905,91074.61454007687
0.22,12,35,0.03,0.2,65772.28986606881,143.74418295592884,142.57397665471444,134.11837454374472,5.501525149641573,91240.70424851918
0.2,10,40,0.02,0.3,65035.21297096666,144.56993777210482,143.30603841012086,134.72846601437828,5.174083000057905,91571.81294079992
0.22,12,40,0.04,0.12,64754.028651510576,144.46763766901637,143.45999496701506,135.24954306111294,5.501525149641573,91725.40432773127
0.22,8,45,0.03,0.3,64791.308887608044,144.94681368502177,143.75809316591844,135.1278819324592,5.501525149641573,91971.97131444264
0.22,12,45,0.04,0.24,65137.4288109017,144.67734664635014,143.53626104425825,134.96407256226118,5.501525149641573,91998.29442952991
0.2,10,35,0.02,0.12,64735.65725869294,144.71444036750006,143.69056176035855,135.41965100936739,5.174083000057905,92030.9527005128
0.18,12,45,0.02,0.2,63443.50600903311,145.783746381615,144.69233048320035,136.07213098379725,4.847125499332305,92097.03148080375
0.2,10,50,0.03,0.16,63116.97713138399,145.78748384653142,144.8815094441189,136.61900938565765,5.174083000057905,92293.570743879
0.22,10,35,0.03,0.12,65492.470277030916,144.4450584249998,143.40425761423484,135.12044961574048,5.501525149641573,92331.56926019769
0.2,12,45,0.03,0.2,64474.96955113192,145.36205559298696,144.2573750657573,135.66633337436187,5.174083000057905,92453.24633615879
0.18,10,45,0.02,0.12,62954.94727083171,145.9512693495939,145.1267958601189,137.19255029430525,4.847125499332305,92767.66785968501
0.22,8,40,0.03,0.12,64974.303404621794,145.00870884139283,144.01993774717337,135.80095288181272,5.501525149641573,92818.91449661097
0.22,8,35,0.02,0.24,67128.47141860715,144.2586887333918,142.99414194278341,134.46329733279103,5.501525149641573,93214.5858905268
0.18,10,50,0.02,0.3,63359.67127052933,146.6466203803191,145.51502909812206,136.70326874875332,4.847125499332305,93223.11142428384
0.22,10,40,0.03,0.24,66730.62997926958,144.75577763827735,143.5567654969182,134.95834017456963,5.501525149641573,93621.81723279905
0.22,12,45,0.04,0.2,66065.70562314279,145.11425042875317,143.99675281543531,135.4159151280333,5.501525149641573,93638.85629667796
0.2,8,40,0.02,0.16,65691.82991121238,145.52414905390953,144.43556414122259,135.8847598092162,5.174083000057905,93981.37497319683
0.22,8,45,0.03,0.24,66000.8674832306,145.50784268619864,144.3595989566919,135.68210346157784,5.501525149641573,94089.01346874518
0.2,10,40,0.02,0.24,67151.11791962292,145.4433392360098,144.2390171296401,135.54936461409144,5.174083000057905,95056.49062039828
0.18,8,50,0.02,0.12,63473.144419361866,146.71742438145975,146.10055171327173,138.56785071646766,4.847125499332305,95172.18511846957
0.18,10,50,0.02,0.24,64577.40410657219,147.1835420757181,146.11950537150096,137.34047468799844,4.847125499332305,95451.65329481404
0.2,12,45,0.03,0.16,66183.93197957677,146.10153701100725,145.06076728318138,136.53158905632148,5.174083000057905,95488.98723419418
0.2,10,50,0.03,0.12,64924.66914085827,146.3111909589052,145.56647967646458,137.78005617972875,5.174083000057905,95557.34394832788
0.18,12,45,0.02,0.16,65619.30357966559,146.712192012599,145.7012298423327,137.1588731190169,4.847125499332305,95963.75293364031
0.22,12,45,0.04,0.16,67402.53103467642,145.6980154995982,144.6308554675066,136.09872652422177,5.501525149641573,96012.75607365787
0.22,8,45,0.03,0.2,67178.44787040382,146.05014994084496,144.93084971233307,136.24243090628445,5.501525149641573,96171.62836555684
0.22,10,40,0.03,0.2,68388.92310083783,145.45711938957456,144.30072460259902,135.63362653824524,5.501525149641573,96393.2746231763
0.22,12,35,0.03,0.16,69035.2626064442,145.06446160583877,143.93023780808554,135.34904826522902,5.501525149641573,96507.87078951881
0.22,8,35,0.02,0.2,69816.42958010924,145.28428572177611,144.0710350837292,135.40990285160655,5.501525149641573,97476.79571669082
0.18,10,50,0.02,0.2,65760.68440028661,147.64412345121423,146.66269224698883,137.98355457475773,4.847125499332305,97607.03406503562
0.22,10,35,0.02,0.3,70628.89065109167,145.19285691565204,143.75345963056793,135.10914532760162,5.501525149641573,97869.42133346073
0.2,10,40,0.02,0.2,69234.04703464267,146.31854087287118,145.15626167361427,136.38164729587035,5.174083000057905,98544.1124587257
0.22,12,50,0.04,0.3,69095.2575220977,146.63395744442946,145.47006339878342,136.63138941154847,5.501525149641573,98870.14840513295
0.22,8,45,0.03,0.16,68881.31048416406,146.77484243486427,145.71811627197752,137.08996852216714,5.501525149641573,99197.31582242725
0.22,12,45,0.04,0.12,69478.86752795307,146.49519161507135,145.53298698358793,137.2324205472759,5.501525149641573,99714.8342609826
0.2,12,50,0.03,0.3,68774.71026970104,147.48741681204072,146.32346015771478,137.38051866809724,5.174083000057905,99893.40790269167
0.22,12,50,0.04,0.24,69815.96490526249,146.95338216721856,145.8295302819323,137.01016621153974,5.501525149641573,100189.00630072727
0.2,12,45,0.03,0.12,68858.08306082708,147.11249983076675,146.20523374710206,137.97060565016366,5.174083000057905,100258.19520537525
0.2,12,40,0.02,0.3,71019.3063528415,146.4886504198413,145.13704970156655,136.30231724932872,5.174083000057905,100312.67182873361
0.22,10,40,0.03,0.16,70807.39839652147,146.4916565338559,145.36986020453702,136.65930433881948,5.501525149641573,100503.22359226302
0.18,10,50,0.02,0.16,67465.41579604468,148.21489278917025,147.36849624003386,138.95102894147738,4.847125499332305,100696.67815726825
0.2,12,35,0.02,0.12,70699.78299033469,146.59368976601917,145.5425525167321,137.03013773122603,5.174083000057905,100815.07273956537
0.22,12,50,0.04,0.2,70510.36172176554,147.22705993362646,146.1520755767582,137.39174906874155,5.501525149641573,101454.00607041547
0.2,8,40,0.02,0.12,70103.62155359967,147.30866367015284,146.32858924149443,137.90923878305668,5.174083000057905,101588.19862685188
0.2,8,45,0.02,0.3,70551.92379593279,147.53299704755986,146.28678594707813,137.30551746615492,5.174083000057905,101605.88135750992
0.2,12,50,0.03,0.24,69760.39091912453,147.91438392768097,146.80401549875646,137.8867554347981,5.174083000057905,101697.73710943392
0.18,12,45,0.02,0.12,69053.80277564003,147.98322177850002,147.14070075903004,138.969885457367,4.847125499332305,102091.03605694823
0.22,10,35,0.02,0.24,73619.13084484874,146.25252369798653,144.88699618953052,136.09071713431945,5.501525149641573,102536.95394217824
0.18,12,50,0.02,0.3,69500.69147381803,148.71637247779108,147.5499238174673,138.45418774114898,4.847125499332305,102601.5772624367
0.22,12,50,0.04,0.16,71500.71098617722,147.56579452045068,146.57051383742706,137.96453106161403,5.501525149641573,103249.65504517335
0.2,12,50,0.03,0.2,70713.76074237135,148.28041582064267,147.23551769353153,138.39718518419537,5.174083000057905,103434.78512303867
0.22,12,40,0.03,0.3,73769.91048735887,146.8060490840645,145.41605945468578,136.54099193726202,5.501525149641573,103501.23689970604
0.22,8,50,0.03,0.3,71460.75050760854,148.13284697345142,146.95534560987497,137.9214748026196,5.501525149641573,103584.46523283556
0.2,10,40,0.02,0.16,72290.38510173923,147.59834724435777,146.47618389223186,137.64749349794516,5.174083000057905,103744.48293414888
0.22,8,35,0.02,0.16,73801.88693423354,146.82268833453196,145.66318574543783,136.85342706847703,5.501525149641573,103917.52240458642
0.22,8,45,0.03,0.12,71542.50164068477,147.76545504652742,146.83943799446783,138.49924047322386,5.501525149641573,103944.19098526715
0.2,12,40,0.02,0.24,73353.75765307088,147.39020032368052,146.11997618189145,137.16626773901143,5.174083000057905,104156.92447649605
0.2,8,45,0.02,0.24,72279.6806923843,148.2781575588063,147.0918685423825,138.0463030823372,5.174083000057905,104633.18930335382
0.18,12,50,0.02,0.24,70850.33064669506,149.28272138731006,148.1874580429398,139.125519440415,4.847125499332305,105073.2269624913
0.22,12,35,0.03,0.12,74307.45719508355,147.15151929408452,146.07019025486068,137.43564961891798,5.501525149641573,105215.46381240005
0.22,8,50,0.03,0.24,72441.03584620089,148.5511413565,147.4261079647756,138.41721302730724,5.501525149641573,105379.29588121946
0.18,10,50,0.02,0.12,70107.72464280202,148.92909875558544,148.30343353795047,140.5368356281732,4.847125499332305,105464.86386359384
0.2,12,50,0.03,0.16,72079.7199554405,148.7337278287223,147.79573758306077,139.16420608220454,5.174083000057905,105911.26540169309
0.22,12,50,0.04,0.12,73012.94205820742,147.98901503919186,147.12362906590488,138.9000935173914,5.501525149641573,105980.95439779846
0.22,10,45,0.03,0.3,74423.44729015123,147.9850966452158,146.7006705255414,137.65660585750823,5.501525149641573,106140.02834699996
0.22,12,40,0.03,0.24,75724.37424680623,147.5358241539133,146.2345680412636,137.26032815691238,5.501525149641573,106712.6410231733
0.22,12,35,0.02,0.3,76857.97490523958,147.08699969771558,145.52435118118552,136.63076252115678,5.501525149641573,106810.60834036682
0.22,8,50,0.03,0.2,73388.6321984905,148.9097174780732,147.8487864754675,138.91701420305725,5.501525149641573,107106.09711541084
0.22,10,40,0.03,0.12,74645.02723311397,148.0140269022868,146.98437647997565,138.38436259503874,5.501525149641573,107119.54498430174
0.22,10,35,0.02,0.2,76590.10507205203,147.3135353991754,146.0220403037581,137.0873676713819,5.501525149641573,107249.4423612958
0.18,12,50,0.02,0.2,72161.90433619128,149.76860404060707,148.76043212787417,139.80316007237982,4.847125499332305,107463.44272049588
0.2,8,45,0.02,0.2,73970.38614223337,149.0049018699975,147.8573668086413,138.79617211078397,5.174083000057905,107628.26278235124
0.2,12,40,0.02,0.2,75652.98648912892,148.29343886151102,147.08655955338855,138.04240372546795,5.174083000057905,108005.54441013717
0.22,10,45,0.03,0.24,75832.82055851074,148.56363581582093,147.35185529263146,138.25562251273794,5.501525149641573,108601.22156881
0.22,8,50,0.03,0.16,74745.36392870339,149.3537696746824,148.39750779001415,139.66798263366738,5.501525149641573,109566.11199574388
0.2,12,50,0.03,0.12,74179.77065986088,149.3005168160321,148.53702020550665,140.41916257017678,5.174083000057905,109702.67406759379
0.22,12,40,0.03,0.2,77639.96418242292,148.26732285373825,147.03861470922638,137.98906813086143,5.501525149641573,109911.48325278345
0.18,12,50,0.02,0.16,74051.63565689052,150.37080095390243,149.50505573356233,140.82285494283937,4.847125499332305,110889.21423253011
0.22,10,45,0.03,0.2,77205.41991096477,149.1415765369805,147.97042666112534,138.86138262331923,5.501525149641573,111029.19289685607
0.22,12,35,0.02,0.24,80147.28333183816,148.18666459903915,146.7180708835509,137.66340981629605,5.501525149641573,111947.7248920937
0.2,8,45,0.02,0.16,76430.09023853681,149.97727025615066,148.91377757961232,139.932160174236,5.174083000057905,112004.96361239938
0.2,10,40,0.02,0.12,77184.59399382542,149.481180323392,148.4733066103387,139.78109659067124,5.174083000057905,112192.14855669413
0.2,10,45,0.02,0.3,77674.17922288048,149.744027460756,148.4288895340249,139.1443918936746,5.174083000057905,112216.774803109
0.22,8,50,0.03,0.12,76829.04572327428,149.90894062845194,149.12350109784035,140.8964670977773,5.501525149641573,113328.16052319923
0.2,12,40,0.02,0.16,79028.5472862613,149.63289983278088,148.47788179218122,139.3753394690739,5.174083000057905,113752.66298983966
0.22,8,40,0.02,0.3,80631.23424645126,149.2511480344117,147.76094262413517,138.55465491639143,5.501525149641573,114119.54077909823
0.22,10,35,0.02,0.16,80998.04222002788,148.9062166487853,147.70075190869807,138.6077204471769,5.501525149641573,114373.96330727408
0.22,10,45,0.03,0.16,79190.95996013636,149.92663734485186,148.82313016539842,139.7779140567538,5.501525149641573,114561.48200187321
0.22,8,35,0.02,0.12,80289.25774460792,149.27674998294452,148.1799442367494,139.30550755701222,5.501525149641573,114651.30828336441
