l_early,l_late,t_late,tau_b,b_slope,b_max,sse,peak,late_mean,loss
1550.0,1400.0,20,10,35.0,400.0,5157.9762561479765,97.91429474070628,97.58108874265221,5679.402553408927
1600.0,1300.0,20,15,25.0,400.0,5037.09368614145,96.39506662609246,95.67943905978278,5685.2068928037725
1550.0,1300.0,20,10,35.0,300.0,5176.406703668579,97.88728191671618,97.55376901461293,5699.615929641362
1600.0,1350.0,20,12,35.0,400.0,5093.950868451794,96.72537820069644,96.52381460866519,5702.9496822563915
1600.0,1300.0,30,10,35.0,400.0,5066.143212707691,96.50601898942745,95.75637016466757,5704.6298218070615
1550.0,1350.0,20,10,35.0,350.0,5182.178463792241,97.87924506636053,97.54564087494188,5705.920438484155
1550.0,1350.0,30,10,35.0,400.0,5136.6457357961635,96.88169903942764,96.6821266031157,5732.808291477422
1550.0,1300.0,25,12,35.0,350.0,5136.537241241213,96.80064032678999,96.6000349401183,5739.30618108306
1550.0,1350.0,25,10,25.0,400.0,5138.5072811751415,96.8174253088894,96.6170337367574,5739.899428792949
1550.0,1300.0,25,10,25.0,350.0,5147.796586995173,96.80385438160108,96.60328993372985,5750.301537602794
1600.0,1300.0,20,12,35.0,350.0,5156.562605096118,96.63719314734776,96.43450789699709,5772.978505817626
1550.0,1300.0,20,10,40.0,300.0,5245.03747491334,97.80293262014553,97.46846208135076,5773.890444245755
1550.0,1350.0,25,12,35.0,400.0,5168.416164247032,96.75481794027029,96.55362906178773,5774.9670854305095
1600.0,1300.0,20,10,25.0,350.0,5167.080868512479,96.64056249325095,96.43792007750685,5783.211049818714
1550.0,1350.0,20,15,40.0,400.0,5178.719428225168,96.69891764590415,96.49701737028862,5789.930476649757
1600.0,1300.0,25,12,30.0,400.0,5140.438157649724,96.35143574835706,95.55780441193889,5794.646938042773
1550.0,1300.0,20,15,35.0,350.0,5187.0726709704395,96.68515171684459,96.48307632517184,5799.439134395962
1550.0,1350.0,20,10,40.0,350.0,5272.619332535672,97.76550428974925,97.43060915416272,5804.013688202357
1550.0,1350.0,20,12,25.0,400.0,5193.708643648422,96.70476167861476,96.50293575336025,5804.430119476887
1550.0,1400.0,20,10,40.0,400.0,5276.541512655723,97.76015131619106,97.42519547193501,5808.301198970994
1600.0,1350.0,20,12,40.0,400.0,5209.0818313863165,96.57183656472395,96.36832076972655,5831.076566482953
1550.0,1300.0,25,12,40.0,350.0,5222.132656477507,96.68722681987057,96.48517782372218,5834.324752611507
1600.0,1300.0,30,10,40.0,400.0,5183.41534772698,96.31918899094237,95.60348418898008,5838.759605725676
1550.0,1350.0,30,10,40.0,400.0,5254.909066999132,96.72922240834427,96.52770773863539,5863.587435595609
1600.0,1300.0,20,12,40.0,350.0,5243.87763221206,96.5239295025859,96.31980531541245,5870.005946672496
1550.0,1300.0,25,15,30.0,400.0,5212.836850242046,96.30671287101157,95.55510135360862,5870.286423555274
1550.0,1300.0,30,12,30.0,400.0,5225.530734162863,96.31501455057158,95.60006761190326,5881.2564637980395
1550.0,1300.0,20,15,40.0,350.0,5270.5633544002585,96.57040356216868,96.36686956388027,5892.681190770247
1600.0,1350.0,20,10,30.0,400.0,5274.030763621361,96.50699896104663,96.30265984784852,5901.628849936729
1550.0,1350.0,25,12,40.0,400.0,5283.38978658332,96.60131600262415,96.39817475018252,5902.859536250194
1600.0,1300.0,20,15,30.0,400.0,5236.121292657782,96.10576470168242,95.39180665480252,5912.245395662525
1600.0,1300.0,25,10,25.0,400.0,5258.124891370651,96.17825884061959,95.4181164807261,5928.334927481388
1550.0,1300.0,25,10,30.0,350.0,5310.2968184037945,96.59009361619817,96.3868097656193,5930.72612241518
1550.0,1300.0,20,12,25.0,350.0,5337.084400123651,96.5030287051143,96.29863919741557,5965.027828224032
1600.0,1300.0,25,12,35.0,400.0,5290.332560674522,96.10644881917268,95.35551559569468,5967.411927154846
1600.0,1300.0,20,10,30.0,350.0,5332.871420046203,96.42704022307313,96.22168664761922,5967.4740280380365
1550.0,1350.0,25,10,30.0,400.0,5349.058735475975,96.53634345295544,96.3323768828605,5974.112341428623
1550.0,1300.0,30,10,25.0,400.0,5344.722492625682,96.14421310063948,95.46025366702634,6016.236975768779
1550.0,1350.0,20,12,30.0,400.0,5402.667011753945,96.42158151997783,96.21615872311554,6037.751612410185
1550.0,1300.0,25,15,35.0,400.0,5358.977917500059,96.08411716377265,95.3503311705128,6037.806786114112
1550.0,1300.0,30,12,35.0,400.0,5376.373581175826,96.0677270562834,95.3976305818714,6055.072613503072
1550.0,1300.0,25,10,35.0,350.0,5434.409588459048,96.43546086956438,96.230214084457,6068.269622785002
1600.0,1350.0,20,10,35.0,400.0,5433.0479403306745,96.30713010338228,96.10025698502247,6078.350247423368
1600.0,1300.0,20,15,35.0,400.0,5385.763291251712,95.88204508751627,95.18723656547091,6083.922598095446
1600.0,1300.0,25,12,40.0,400.0,5408.701739178342,95.91560986479743,95.20205166432156,6103.980893660964
1600.0,1300.0,20,10,35.0,350.0,5459.1666758565925,96.27264784535771,96.06533815493896,6107.589266446484
1550.0,1300.0,20,12,30.0,350.0,5502.4977625941165,96.28802445978437,96.08090942716103,6149.526535759017
1550.0,1350.0,25,10,35.0,400.0,5508.038801848328,96.33648842118788,96.12998714240878,6150.699766369091
1550.0,1300.0,25,15,40.0,400.0,5474.36655255702,95.90684883226189,95.19500511990563,6170.491544519095
1550.0,1300.0,25,10,40.0,350.0,5529.113503111392,96.32340859771818,96.11674163966401,6172.949512461348
1550.0,1350.0,20,10,25.0,400.0,5526.273985554501,96.28264341777073,96.0754602606701,6173.790086308495
1600.0,1300.0,25,10,30.0,400.0,5475.117890963054,95.83485410715693,95.13709497786532,6178.227972303471
1550.0,1300.0,25,12,25.0,400.0,5488.714096457823,95.87934146801442,95.20075837188357,6186.666620074656
1550.0,1300.0,30,12,40.0,400.0,5495.641895657586,95.8801861695268,95.2440458576876,6192.25639297961
1550.0,1300.0,20,15,25.0,400.0,5495.439201702617,95.77598433742459,95.17247168055235,6201.775848838214
1550.0,1350.0,20,12,35.0,400.0,5559.882086928955,96.22021532140258,96.01224213660042,6213.08641943198
1600.0,1300.0,20,10,40.0,350.0,5555.276495611708,96.16082614518514,95.9521019333049,6213.951135354816
1600.0,1350.0,20,10,40.0,400.0,5559.480297932041,96.15556350904724,95.94677277217093,6218.642449788891
1600.0,1300.0,20,15,40.0,400.0,5503.847449929343,95.70425491275672,95.03202529256708,6219.784825652282
1600.0,1300.0,20,12,25.0,400.0,5517.182031709274,95.67845003030247,95.03796290720462,6234.826950284489
1550.0,1300.0,30,10,30.0,400.0,5563.124332246152,95.80082573635524,95.17903931136124,6267.448048023146
1550.0,1300.0,20,12,35.0,350.0,5627.4942414938905,96.1324985475014,95.92341629547518,6288.7983760185825
1550.0,1350.0,25,10,40.0,400.0,5634.5990037518695,96.18488310930165,95.97646305454096,6291.050840211392
1550.0,1300.0,20,10,25.0,350.0,5638.427205944341,96.13582519253872,95.92678498062772,6299.421868426116
1550.0,1350.0,20,12,40.0,400.0,5684.011834135795,96.06746389948842,95.85756011329036,6351.402267636242
1600.0,1300.0,25,10,35.0,400.0,5638.346520779704,95.58653631288254,94.93729609740267,6366.018790162136
1550.0,1300.0,20,12,40.0,350.0,5721.521212399815,96.01981128376356,95.80930594137014,6393.415007800623
1550.0,1350.0,20,10,30.0,400.0,5753.458286788995,96.00293081555459,95.79221245976481,6426.956232635095
1550.0,1300.0,25,12,30.0,400.0,5708.346499864313,95.55873887427911,94.91803205562077,6438.710627903205
1550.0,1300.0,20,15,30.0,400.0,5709.620617310568,95.4842502329112,94.88637722995897,6446.563545217318
1550.0,1300.0,30,10,35.0,400.0,5727.666559999912,95.55678736473749,94.9790836056599,6456.17401186668
1600.0,1300.0,20,12,30.0,400.0,5741.473425045517,95.35756626198672,94.75551894366998,6492.351017188071
1550.0,1300.0,20,10,30.0,350.0,5816.81039052612,95.92339672494168,95.71167531137084,6497.9289597190345
1600.0,1300.0,25,10,40.0,400.0,5767.991114810482,95.39825049591775,94.78573698688739,6514.773454251141
1550.0,1300.0,25,10,25.0,400.0,5836.944393048158,95.38693090105636,94.77924435898947,6584.797711929133
1550.0,1300.0,30,10,40.0,400.0,5858.429863914473,95.37173987110697,94.82740585645155,6605.75575729166
1550.0,1350.0,20,10,35.0,400.0,5924.268521426851,95.80408337554579,95.59085900817442,6617.012565527255
1550.0,1300.0,25,12,35.0,400.0,5872.8208766561,95.312942144092,94.7170509405858,6628.399635933724
1550.0,1300.0,20,15,35.0,400.0,5870.268960585657,95.25765707497037,94.68289867945123,6631.220857480293
1600.0,1300.0,20,10,25.0,400.0,5871.534943787487,95.18618322843294,94.6170225622004,6640.267847547676
1550.0,1300.0,20,10,35.0,350.0,5952.327163965493,95.76978429202059,95.55612826673264,6648.45613209056
1600.0,1300.0,20,12,35.0,400.0,5909.233824790835,95.11135379044299,94.55469783139466,6685.9412930112885
1550.0,1300.0,20,10,40.0,350.0,6055.227666229861,95.65851830305147,95.44346320451146,6762.46930454157
1550.0,1350.0,20,10,40.0,400.0,6059.735361335397,95.65328179959255,95.4381609026207,6767.5049663850505
1550.0,1300.0,20,15,40.0,400.0,5996.871262718506,95.07884891476266,94.5285135753807,6777.030655867078
1550.0,1300.0,25,12,40.0,400.0,6002.377215750638,95.1236193879238,94.56457794544193,6777.785364589631
1550.0,1300.0,20,12,25.0,400.0,6011.302636983593,95.05848156525802,94.53436678257152,6792.7880926668095
1600.0,1300.0,20,12,40.0,400.0,6041.17953501316,94.9222910795368,94.40237595471405,6838.140256755333
1550.0,1300.0,25,10,30.0,400.0,6074.201605725722,95.04350679385246,94.50004194409455,6858.1284328685415
1600.0,1300.0,20,10,30.0,400.0,6113.186021441827,94.84251303769432,94.3380848457001,6918.820013125841
1550.0,1300.0,25,10,35.0,400.0,6252.0525219786505,94.797162426344,94.30153357484895,7062.650557071995
1550.0,1300.0,20,12,30.0,400.0,6251.09984537858,94.73650026247981,94.2534177603689,7068.343924660197
1600.0,1300.0,20,10,35.0,400.0,6293.953134214008,94.59656304671981,94.1398183742863,7126.801205940879
1550.0,1300.0,25,10,40.0,400.0,6392.864062643937,94.61037336194819,94.15095368441474,7224.165022748442
1550.0,1300.0,20,10,25.0,400.0,6389.7964586441285,94.56617687085082,94.11561741132937,7226.043678455742
1550.0,1300.0,20,12,35.0,400.0,6430.169276700512,94.48971031210283,94.0536526648578,7275.064123607499
1600.0,1300.0,20,10,40.0,400.0,6436.798265385809,94.41031770362007,93.98948062043561,7290.737893828785
1550.0,1300.0,20,12,40.0,400.0,6570.814597251009,94.3024059227461,93.90212590834439,7437.173640608503
1550.0,1300.0,20,10,30.0,400.0,6647.193918518148,94.22337805394588,93.83814146128086,7522.736321168676
1550.0,1300.0,20,10,35.0,400.0,6839.366486814279,93.97984078763275,93.64090277876404,7743.67791297789
1550.0,1300.0,20,10,40.0,400.0,6990.953465849238,93.79523916589356,93.49133488186008,7917.54402200784
