beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.08,10,600.0,450.0,0.0025,45,0.07,0.16,7960.625767019326,102.48433299429604,96.12789785738585,81.44072113557723,4.439004789855594,489.94164072362116,16459.465615026365
0.08,10,600.0,425.0,0.002,45,0.09,0.08,7659.447670334239,103.13655416227645,97.46850566840796,81.03309510522568,4.479569813949191,547.5929921258952,16459.853521109755
0.085,11,650.0,400.0,0.0025,45,0.09,0.08,7621.940182325664,105.07691279861461,98.59333963560684,80.74141569769913,4.805648188688405,584.5408998814579,16478.542834188513
0.082,11,600.0,400.0,0.0025,45,0.09,0.12,7785.8681788712565,105.34026884581459,98.26319382682041,80.83826057758819,4.6345160183722145,566.1344417067589,16496.497685660637
0.08,11,600.0,450.0,0.002,50,0.09,0.12,7517.917388222325,102.8380267465549,98.18661117624741,80.81065979109093,4.438821243298374,572.70296284972,16503.735023093166
0.082,10,650.0,425.0,0.0025,45,0.07,0.12,7851.909599216187,102.64092018109571,96.50005073585213,81.24004583327324,4.592730633826614,512.7945237232109,16516.142552586385
0.08,10,650.0,450.0,0.0025,50,0.07,0.16,7780.570228040649,101.20495766338041,96.58927975196877,81.29096825071451,4.439004789855594,509.13240106771747,16523.632750413588
0.085,10,650.0,450.0,0.0025,55,0.09,0.16,7227.920685048937,103.05358030598975,99.53621242764811,80.42348631177295,4.718965651019991,623.6197869422033,16528.91789332641
0.085,11,600.0,450.0,0.0025,45,0.09,0.08,7635.107888954703,104.77795925298625,98.4172759930211,80.73764312833099,4.718965651019991,583.0337090991956,16530.633581913968
0.082,10,650.0,450.0,0.002,45,0.07,0.08,7797.922132618833,101.85693629179777,96.29441092337561,81.29941725000319,4.550765378282273,510.67887994629723,16537.15113356737
0.08,10,650.0,450.0,0.003,55,0.09,0.16,7378.398265200544,101.31105014188036,98.4284574815402,80.76313367992087,4.439188244662451,580.8697442634375,16554.0664066123
0.082,11,550.0,450.0,0.0025,45,0.09,0.12,7810.176982651383,105.04862114753544,98.0910668278157,80.83219639537987,4.550953614750353,564.8951161858101,16561.583233947353
0.082,11,650.0,425.0,0.002,45,0.07,0.12,7848.182034229063,102.97408615629772,96.63497547870031,81.14801496932283,4.592552819299112,522.354267192639,16565.257831210394
0.08,11,650.0,450.0,0.002,50,0.07,0.16,7763.853945595769,101.59430158515038,96.70687697681586,81.17898977788343,4.438821243298374,520.264472035902,16572.57567053088
0.08,11,600.0,450.0,0.002,45,0.07,0.16,7978.037034217554,102.73629016914776,96.21423231097171,81.30474400683379,4.438821243298374,502.6744693119133,16584.24998073591
0.08,11,650.0,450.0,0.0025,55,0.09,0.16,7362.041565127829,101.67840094293858,98.5543245091433,80.66367181952015,4.439004789855594,591.5705677956214,16600.668534824323
0.082,11,550.0,425.0,0.0025,45,0.09,0.16,7952.169183965881,105.89939380507872,98.14095490212517,80.83355515379219,4.592730633826614,562.212226145868,16614.92809107182
0.08,10,550.0,450.0,0.003,45,0.09,0.12,7857.598377353166,104.03442291672773,97.49409433549616,80.94075884368593,4.439188244662451,549.3866364673837,16624.02621837292
0.082,11,600.0,450.0,0.003,50,0.09,0.16,7617.387452173513,103.98990246868352,98.60205895844712,80.62056826211492,4.5511417571237445,588.7943717129986,16632.60675349009
0.082,11,650.0,400.0,0.003,50,0.09,0.16,7609.684414555397,104.22560858643716,98.7425207848209,80.58011219762957,4.634683323092759,594.1274905745103,16640.511556024878
0.08,10,600.0,400.0,0.003,45,0.09,0.12,7851.881455460043,104.26360435025066,97.60023013846416,80.87890640223891,4.520652702501038,556.1842595350477,16656.93759896296
0.085,11,650.0,450.0,0.002,55,0.09,0.16,7264.902036682262,103.48509708328004,99.66046322989489,80.30223689395511,4.718770370425185,636.795012547508,16658.47306253184
0.082,10,600.0,425.0,0.002,50,0.09,0.16,7623.614856502516,104.07186362245592,98.67824938039212,80.58875900409114,4.592552819299112,593.1863905976822,16666.263315033524
0.08,10,550.0,425.0,0.003,45,0.09,0.16,7970.300180852276,104.84892259518344,97.52889311216725,80.92083464257622,4.479916494178848,548.6064995626646,16668.34004270228
0.082,10,650.0,400.0,0.002,50,0.09,0.12,7533.887921229605,103.3924045245867,98.52992477418407,80.58974901032073,4.634348629978358,596.586446657,16681.945430597923
0.082,11,650.0,425.0,0.003,50,0.09,0.12,7539.404637824074,103.32301321180502,98.45337635310088,80.59870458183408,4.592908359469039,594.3480946621464,16684.614803663244
0.082,10,650.0,400.0,0.002,45,0.07,0.16,7982.190603271142,103.31848176223616,96.50397100810488,81.09846679956843,4.634348629978358,523.2773214683335,16715.93931563078
0.085,11,650.0,450.0,0.003,45,0.07,0.12,7886.205069564225,103.65309823798405,96.90229897039342,80.94760287822666,4.719160833998859,541.698635626843,16718.436940592
0.08,11,600.0,400.0,0.0025,45,0.09,0.12,7863.533119849949,104.54119847426155,97.72520296692683,80.80106214143464,4.52048956773734,564.6697289933276,16720.667781364355
0.082,10,600.0,450.0,0.003,45,0.09,0.08,7731.633566160746,103.39248827371343,97.54460231804424,80.82046260661487,4.5511417571237445,566.9449527298898,16722.71665162483
0.082,11,650.0,425.0,0.003,45,0.07,0.16,7992.036744618604,103.26750222139583,96.42888308962227,81.10741933824394,4.592908359469039,521.1720624475802,16724.143874495916
0.082,10,650.0,400.0,0.003,45,0.09,0.08,7727.16207945237,103.62444074743932,97.65176689296814,80.7558461608383,4.634683323092759,574.1100314089873,16759.40369667974
0.082,10,650.0,450.0,0.0025,50,0.09,0.08,7530.548294437669,101.9415444130397,97.70909463328755,80.75309724730491,4.550953614750353,580.884241330631,16760.9969066579
0.082,11,650.0,400.0,0.0025,45,0.09,0.08,7722.654385896856,103.94194378283112,97.81012359183356,80.69898882215807,4.6345160183722145,581.0939211610012,16777.998064326148
0.085,10,650.0,425.0,0.002,45,0.07,0.12,7903.849461682834,103.60880558081274,96.94759808694873,80.88977734145934,4.7621179558535065,548.0151896762225,16801.5076905913
0.085,10,550.0,450.0,0.0025,45,0.09,0.12,7903.076300790939,105.81721189762385,98.52035904677896,80.60513421044494,4.718965651019991,589.651177235376,16807.790656170055
0.082,10,600.0,450.0,0.002,50,0.09,0.12,7593.958066973319,103.14743803104989,98.35674931663053,80.56038845437567,4.550765378282273,597.5313133880417,16808.34096852637
0.08,11,550.0,450.0,0.0025,45,0.09,0.12,7907.191300290063,104.25723142297224,97.55646761312053,80.79366574168532,4.439004789855594,563.5810535227331,16808.592333697667
0.085,10,600.0,400.0,0.0025,45,0.09,0.12,7911.521868081865,106.08120824690879,98.66375005293258,80.58436768000499,4.805648188688405,593.1474304157188,16811.510472399517
0.08,11,550.0,425.0,0.0025,45,0.09,0.16,8016.297089821201,105.08285896778698,97.60693164671957,80.7964688263319,4.479743197399055,560.8518835861746,16824.18374525393
0.082,11,650.0,450.0,0.002,50,0.09,0.08,7534.521546782322,102.3481466078478,97.82929746682684,80.63770949804308,4.550765378282273,593.059463995786,16843.173520982622
0.082,10,600.0,450.0,0.002,45,0.07,0.16,8052.589762438533,103.04912941569704,96.33423277458012,81.06887059796752,4.550765378282273,524.1857936184543,16858.032159439026
0.082,11,600.0,450.0,0.0025,45,0.09,0.08,7765.160346197792,103.65423803474702,97.63898598205454,80.69310078450073,4.550953614750353,579.8265039775413,16864.720047624
0.08,10,650.0,425.0,0.0025,45,0.07,0.12,8041.155421577749,101.92099120477484,96.00601863869647,81.18555740370383,4.479743197399055,513.2232044244981,16885.25684411901
0.082,10,650.0,450.0,0.002,50,0.07,0.16,7842.633836523029,101.85693629179777,96.81034358067716,80.9172811855534,4.550765378282273,544.3302767476337,16885.901097671875
0.08,11,650.0,400.0,0.003,50,0.09,0.16,7715.6819566230515,103.4746474969318,98.18896701514798,80.5485971016071,4.520652702501038,592.0025046742282,16888.387035907203
0.085,10,550.0,425.0,0.0025,45,0.09,0.16,8081.298839041341,106.70262644881689,98.5688619406239,80.60404605783935,4.762302425822895,587.0179221469128,16902.26610609652
0.08,11,600.0,450.0,0.003,50,0.09,0.16,7741.662724808539,103.24471002895243,98.05102245654422,80.58668076181375,4.439188244662451,586.9183737002178,16903.00421463777
0.085,10,600.0,450.0,0.003,50,0.09,0.16,7695.27349632348,104.66333375542021,99.02152906063179,80.36295135121264,4.719160833998859,616.799819854948,16906.026512819473
0.08,11,650.0,425.0,0.002,45,0.07,0.12,8018.356180808742,102.22131705175185,96.13865695351008,81.09719073638117,4.479569813949191,522.4482114897723,16912.312984067667
0.08,10,600.0,425.0,0.002,50,0.09,0.16,7747.960744571457,103.32391880893124,98.12485695239421,80.5556568332584,4.479569813949191,591.1967792861201,16935.184188467436
0.082,10,650.0,450.0,0.0025,55,0.09,0.16,7440.304583322911,101.9415444130397,98.70476271022247,80.38775954660085,4.550953614750353,619.0647145910617,16943.772541388025
0.08,10,650.0,450.0,0.002,45,0.07,0.08,8020.666950291766,101.11929381907143,95.80390168026153,81.24157319726731,4.438821243298374,511.2956460471605,16949.225539755764
0.085,11,600.0,400.0,0.002,45,0.09,0.12,7978.554914938174,106.37492609003941,98.78808637513421,80.48747128032616,4.805474533849852,603.7020286972562,16958.916233932934
0.08,10,650.0,400.0,0.002,50,0.09,0.12,7676.130947310376,102.66501218299909,97.98005087516711,80.55600526514272,4.520326351385884,594.5556078951307,16971.25190226393
0.08,11,650.0,425.0,0.003,50,0.09,0.12,7680.068102345917,102.59808263018691,97.9059776796956,80.56480776986481,4.479916494178848,592.3705987522228,16973.10757778218
0.085,10,650.0,425.0,0.003,45,0.07,0.16,8058.341131435524,103.88713784410716,96.73266034935227,80.84786239646854,4.762486803580357,546.7555147464043,16974.562943177436
0.085,10,650.0,400.0,0.003,50,0.09,0.16,7720.029309645593,104.86984710132971,99.13189247148868,80.2944131569493,4.805821756721196,624.6515835480773,16985.077171004
0.085,10,650.0,425.0,0.003,50,0.09,0.12,7616.570290322812,103.93213060227457,98.83507056150842,80.31683663023563,4.762486803580357,624.6210539984918,16990.531990430456
0.082,11,650.0,450.0,0.002,55,0.09,0.16,7447.392849961126,102.3481466078478,98.82620801153095,80.27279999667148,4.550765378282273,631.5719921795559,17033.66358683656
0.08,10,600.0,450.0,0.003,45,0.09,0.08,7893.270830165616,102.64973016729832,97.0217241292498,80.77855855433764,4.439188244662451,565.8682885334065,17044.918352354714
0.085,11,650.0,425.0,0.0025,45,0.07,0.16,8079.3045624555125,104.22088458053231,96.87615739568353,80.76271304258375,4.762302425822895,556.0463396952772,17046.77050751368
0.08,10,650.0,400.0,0.002,45,0.07,0.16,8145.98481875337,102.5790103509964,96.01159669596996,81.04867705429992,4.520326351385884,523.3682508822424,17053.04308113891
0.08,11,650.0,400.0,0.0025,45,0.09,0.08,7848.218307112788,103.18486935792652,97.28259975018742,80.66272843483205,4.52048956773734,579.4483392257422,17054.835785051557
0.085,11,650.0,400.0,0.0025,50,0.09,0.16,7753.948733981572,105.15626764983001,99.29571711197501,80.23348453069109,4.805648188688405,632.3437656645109,17057.102870780698
0.08,11,650.0,425.0,0.003,45,0.07,0.16,8153.971543223174,102.5299566648661,95.93890408991237,81.05747642335892,4.479916494178848,521.3098176905144,17059.93843008252
0.082,10,600.0,400.0,0.0025,45,0.09,0.12,7972.365741791714,104.90109156873548,97.87897192231992,80.54813418379784,4.6345160183722145,589.341670268323,17060.00841426571
0.08,10,650.0,400.0,0.003,45,0.09,0.08,7873.154974943094,102.8757913504135,97.12720157509666,80.71674049030537,4.520652702501038,572.7575086113811,17061.60394214133
0.085,11,550.0,450.0,0.002,45,0.09,0.12,8002.837810588804,106.05178407809757,98.5773541472089,80.43439307290257,4.718770370425185,606.5401833611677,17077.23826389689
0.085,11,650.0,425.0,0.0025,50,0.09,0.12,7647.9206655437865,104.22088458053231,98.98162443648066,80.23209570494171,4.762302425822895,634.4649324612021,17085.1315511506
0.082,10,550.0,450.0,0.0025,45,0.09,0.12,7991.012107368203,104.64702495726107,97.73937042655685,80.5661872665655,4.550953614750353,586.1382561358922,17089.14414260522
0.085,10,650.0,400.0,0.0025,45,0.09,0.08,7817.118239059493,104.5879063394301,98.1643398082969,80.42015308365953,4.805648188688405,610.6188448155269,17095.26057323714
0.085,10,650.0,450.0,0.002,50,0.09,0.08,7570.628489931852,102.97009003704524,98.19131651533111,80.36187800637742,4.718770370425185,622.8678528851459,17096.352850557778
0.085,11,600.0,450.0,0.0025,50,0.09,0.16,7762.138888400884,104.88826170159605,99.1184315797684,80.2297824592266,4.718965651019991,630.7814957279179,17100.020668053243
0.085,10,600.0,450.0,0.0025,45,0.09,0.08,7826.823522167825,104.32770103723934,98.02185634275534,80.44101548621867,4.718965651019991,607.0680173331164,17112.726148539874
0.08,10,600.0,450.0,0.002,50,0.09,0.12,7752.556934791011,102.42615588513084,97.8104181656664,80.52595649731087,4.438821243298374,595.5933704060503,17116.44441723524
0.082,10,550.0,425.0,0.0025,45,0.09,0.16,8118.07141787306,105.4945960336423,97.78894581967214,80.56738431973532,4.592730633826614,583.4273566710542,17124.706618585133
0.08,10,650.0,450.0,0.0025,50,0.09,0.08,7734.7820090673795,101.20495766338041,97.17877226906154,80.71129472945982,4.439004789855594,579.5744653672494,17132.17550065218
0.085,11,550.0,425.0,0.002,45,0.09,0.16,8178.996953842893,106.94942853282001,98.64295639870622,80.45786132312105,4.7621179558535065,601.7030713838266,17141.941071573372
0.082,11,650.0,450.0,0.003,45,0.07,0.12,8089.942382268363,102.51929626848836,96.18296652479073,80.88933815684982,4.5511417571237445,540.5270369322028,17161.328469314554
0.08,11,600.0,450.0,0.0025,45,0.09,0.08,7908.942578153607,102.9046526755936,97.11481490650142,80.65550428538604,4.439004789855594,578.333858725358,17163.06170626342
0.082,11,600.0,400.0,0.002,45,0.09,0.12,8007.793494602704,105.18350115966174,98.00035529595993,80.45656514311366,4.634348629978358,599.3436111319052,17166.955341222143
0.085,11,650.0,400.0,0.002,45,0.09,0.08,7848.867764513203,104.91512101505145,98.32091250308625,80.3480479617235,4.805474533849852,619.2672112496813,17172.082812763292
0.08,11,650.0,450.0,0.002,50,0.09,0.08,7720.318564650048,101.59430158515038,97.29707538209597,80.60007404553126,4.438821243298374,591.3358271842145,17190.157483086026
0.08,10,600.0,450.0,0.002,45,0.07,0.16,8232.165853753108,102.31665570425623,95.84525290293803,81.01839679353625,4.438821243298374,524.365524844412,17213.211151514966
0.082,10,600.0,450.0,0.003,50,0.09,0.16,7828.383524049205,103.56489606820297,98.2168235685485,80.33145014102493,4.5511417571237445,612.355001634232,17226.508053952886
0.082,10,650.0,425.0,0.002,45,0.07,0.12,8110.934135968192,102.49235560278198,96.22596298884335,80.83331406667062,4.592552819299112,546.6362186616748,17244.354338331017
0.082,10,650.0,400.0,0.003,50,0.09,0.16,7827.682389789661,103.76429023342112,98.3247187010574,80.26715298994826,4.634683323092759,619.757528682197,17273.13314581126
0.08,10,650.0,450.0,0.002,50,0.07,0.16,8054.789338151053,101.11929381907143,96.3056004554863,80.86968344017619,4.438821243298374,544.0847488155084,17277.02143571633
0.08,10,650.0,450.0,0.0025,55,0.09,0.16,7635.6455240523,101.20495766338041,98.14568063117713,80.35613819628526,4.439004789855594,616.6884704802039,17292.53097783699
0.082,11,650.0,400.0,0.0025,50,0.09,0.16,7828.2620222678925,104.0402606940022,98.4841496245856,80.21055867049232,4.6345160183722145,626.972364465737,17303.916214935136
0.08,10,600.0,400.0,0.0025,45,0.09,0.12,8072.877067550005,104.11430027458862,97.35035025537246,80.51598706034326,4.52048956773734,587.4631644371317,17304.92815696054
0.085,11,600.0,450.0,0.002,45,0.09,0.08,7894.356186657244,104.59648440875502,98.11140703856968,80.29527847752874,4.718770370425185,622.1155079434559,17316.150773824567
0.085,10,650.0,450.0,0.002,55,0.09,0.16,7490.991287907771,102.97009003704524,99.22745671304403,79.98311823357277,4.718770370425185,663.7520902850216,17318.820179387683
0.082,11,550.0,450.0,0.002,45,0.09,0.12,8063.572069586563,104.87276723908185,97.79595125377519,80.40296527033381,4.550765378282273,602.2748091371462,17320.89103138566
0.082,11,550.0,425.0,0.002,45,0.09,0.16,8187.166349247339,105.73198014762454,97.86193984675792,80.42792689899318,4.592552819299112,597.435296893207,17325.873390506968
0.082,10,650.0,425.0,0.003,50,0.09,0.12,7777.8511874266305,102.86563772658363,98.03690761758033,80.2858574068622,4.592908359469039,619.9660478287437,17341.646941153173
0.08,10,550.0,425.0,0.0025,45,0.09,0.16,8203.48610661508,104.68943053655491,97.26350026287928,80.53493728077373,4.479743197399055,581.6899205030127,17353.432011240733
0.08,10,550.0,450.0,0.0025,45,0.09,0.12,8108.374240120246,103.86684563375995,97.21334068011429,80.53229377028869,4.439004789855594,584.4477699472825,17354.530546031045
0.08,11,650.0,450.0,0.002,55,0.09,0.16,7624.129062419395,101.59430158515038,98.26517651607182,80.24531783621941,4.438821243298374,628.7628147668131,17357.799103407033
0.082,11,600.0,450.0,0.0025,50,0.09,0.16,7866.218302546017,103.7818890799905,98.31186380483548,80.20474931226322,4.550953614750353,625.6595041217472,17381.90915567755
0.08,11,600.0,400.0,0.002,45,0.09,0.12,8088.613436213812,104.38919095582355,97.46969248097696,80.42791645899933,4.520326351385884,597.1073712862561,17386.54821699313
0.085,10,650.0,450.0,0.003,45,0.07,0.12,8134.2958975681895,103.14260340706205,96.48060970211331,80.6258797558977,4.719160833998859,566.9514397655996,17395.14128259611
0.082,11,650.0,425.0,0.0025,50,0.09,0.12,7777.620928185674,103.1277721174814,98.17977005230291,80.20621561101882,4.592730633826614,629.2587556784363,17397.569563025765
0.082,10,650.0,425.0,0.003,45,0.07,0.16,8252.703784919438,102.80106824102008,96.02059008674219,80.79270748867398,4.592908359469039,545.4453386087948,17399.714508180336
0.082,10,650.0,400.0,0.0025,45,0.09,0.08,7955.101121397698,103.47251990237821,97.39614419359512,80.38566738449988,4.6345160183722145,606.4860685542312,17428.312607622993
0.082,11,650.0,425.0,0.0025,45,0.07,0.16,8242.897230734134,103.10663010109523,96.16057351722002,80.71270382147186,4.592730633826614,554.2341513281197,17434.465993001966
0.082,11,650.0,400.0,0.002,45,0.09,0.08,7954.209884556382,103.78720922411117,97.54864872839562,80.318271614038,4.634348629978358,614.6282118386581,17464.19956973383
0.082,10,600.0,450.0,0.0025,45,0.09,0.08,7990.28260045078,103.22198142487632,97.25740055656138,80.40381529039868,4.550953614750353,603.2326962051818,17476.753438445372
0.085,11,650.0,450.0,0.0025,45,0.07,0.12,8155.853476933788,103.56689831693348,96.60734805157679,80.51709576136987,4.718965651019991,578.4519691043596,17487.0201833062
0.085,10,600.0,400.0,0.002,45,0.09,0.12,8135.666795622189,105.91791979122328,98.39096592087226,80.19143082667405,4.805474533849852,628.1060722329938,17503.834346152977
0.08,10,600.0,450.0,0.003,50,0.09,0.16,7973.977877696208,102.83121270741455,97.67521605962675,80.30257926230634,4.439188244662451,610.0539913624051,17515.7716673001
0.08,11,650.0,450.0,0.003,45,0.07,0.12,8279.087370062822,101.76973675340844,95.69798497324435,80.84281145115986,4.439188244662451,540.3518774917296,17527.007404253163
0.08,11,550.0,425.0,0.002,45,0.09,0.16,8254.713624336886,104.92054841614285,97.33568883025134,80.39992814748638,4.479569813949191,595.2581174961974,17530.370895111588
0.082,10,650.0,450.0,0.002,50,0.09,0.08,7801.71974377448,101.85693629179777,97.41563357008894,80.32507088489922,4.550765378282273,618.6232981524649,17537.722197292467
0.08,10,650.0,400.0,0.003,50,0.09,0.16,7957.414492008173,103.02583639405991,97.78139579225345,80.24105746829711,4.520652702501038,617.1661322166127,17542.090095242504
0.08,11,650.0,400.0,0.0025,50,0.09,0.16,7937.263642086019,103.29483177396777,97.9378237069474,80.18728684324002,4.52048956773734,624.0731168237287,17547.136690629824
0.085,11,600.0,425.0,0.003,45,0.09,0.12,8160.382512963935,105.82528811963644,98.2783194941991,80.17584312710444,4.762486803580357,627.8026376870426,17555.603892506286
0.08,11,550.0,450.0,0.002,45,0.09,0.12,8163.9299066522135,104.08670771422433,97.26957134718377,80.3740528683272,4.438821243298374,600.0951538707302,17562.508387941194
0.085,10,550.0,450.0,0.002,45,0.09,0.12,8158.520122608289,105.63399302415719,98.2139870865995,80.16311891358326,4.718770370425185,628.9415327394828,17590.531676122533
0.08,10,650.0,425.0,0.002,45,0.07,0.12,8302.125930640468,101.76346636796681,95.73947254115217,80.78800010548147,4.479569813949191,546.325180140145,17608.785287222126
0.085,10,550.0,425.0,0.002,45,0.09,0.16,8317.87801665531,106.52815516366593,98.27920335134597,80.186340884841,4.7621179558535065,624.0465594692471,17634.91338449649
0.082,11,600.0,450.0,0.002,45,0.09,0.08,8029.303872996621,103.480664676082,97.34540094292556,80.26496874143712,4.550765378282273,617.5713376849858,17641.620438948245
0.085,11,550.0,450.0,0.003,45,0.09,0.16,8327.241679040762,106.41717919800479,98.16731812141325,80.19439265960312,4.719160833998859,621.4513587330518,17645.4313542581
0.08,11,600.0,450.0,0.0025,50,0.09,0.16,7993.710893520183,103.042896566781,97.76893904370905,80.18014593038376,4.439004789855594,622.9191347022454,17646.927236841042
0.08,10,650.0,425.0,0.003,50,0.09,0.12,7940.985260853087,102.15302321913278,97.49968503844738,80.2573825347935,4.479916494178848,617.5253366865603,17649.745465189008
0.085,10,650.0,400.0,0.0025,50,0.09,0.16,7941.498209597368,104.67699807463437,98.8637944163798,79.9141459821858,4.805648188688405,659.269182770056,17671.33324237834
0.085,10,600.0,450.0,0.0025,50,0.09,0.16,7946.867336333981,104.44683990868933,98.7203177442135,79.93493116448326,4.718965651019991,655.5991162769375,17679.78016967948
0.08,11,650.0,425.0,0.0025,50,0.09,0.12,7921.11593450333,102.40863306373558,97.6400103376845,80.18107918831242,4.479743197399055,626.4616867737681,17680.666060297888
0.085,11,600.0,400.0,0.003,45,0.09,0.16,8359.485553148486,106.70065991105588,98.30988759487927,80.15075421197739,4.805821756721196,627.2603040740862,17699.27502163585
0.085,10,650.0,425.0,0.0025,45,0.07,0.16,8313.776739825042,103.72022288570895,96.45446262160314,80.44158309192257,4.762302425822895,581.5813041527615,17710.099325464736
0.082,10,650.0,450.0,0.002,55,0.09,0.16,7707.970280270512,101.85693629179777,98.40852004634692,79.9615059053471,4.550765378282273,657.7980910855468,17724.372677018244
0.08,10,650.0,400.0,0.0025,45,0.09,0.08,8103.533892883688,102.72842974997683,96.8786733160243,80.35484805018902,4.52048956773734,604.3860407189593,17725.26071899868
0.085,10,650.0,425.0,0.0025,50,0.09,0.12,7858.331449556071,103.72904553057829,98.55118707141654,79.91295865365237,4.762302425822895,661.4089959187729,17728.333502251833
0.08,11,650.0,400.0,0.002,45,0.09,0.08,8082.350090289705,103.03478845720848,97.02839016219875,80.29052752429071,4.520326351385884,612.201215756776,17735.605740075956
0.082,10,600.0,400.0,0.002,45,0.09,0.12,8201.436284909234,104.74497522217594,97.61716278954557,80.16781601666585,4.634348629978358,623.0925353112831,17745.22130801791
0.08,10,650.0,425.0,0.003,45,0.07,0.16,8435.812888414659,102.07636031101941,95.54040359856712,80.74827573985577,4.479916494178848,545.1787146276248,17753.95515352569
0.085,11,650.0,400.0,0.002,50,0.09,0.16,7978.757813478811,104.95957652690953,99.0214681566281,79.84240162631613,4.805474533849852,668.2009482889406,17761.159515599345
0.08,11,650.0,425.0,0.0025,45,0.07,0.16,8406.88872785719,102.37389970046745,95.67796717694907,80.67163954321201,4.479743197399055,553.6424986840086,17764.541953591382
0.08,10,600.0,450.0,0.0025,45,0.09,0.08,8154.542842910515,102.48433299429604,96.74248867149093,80.37124870847411,4.439004789855594,601.32368474205,17792.977183800995
0.085,11,650.0,425.0,0.002,45,0.07,0.16,8339.161023886898,104.11682271673351,96.59162491095452,80.34500252002333,4.7621179558535065,592.1910888301808,17797.117255375724
0.082,11,600.0,425.0,0.003,45,0.09,0.12,8226.341803995065,104.65689591486587,97.50937887703883,80.1526167063868,4.592908359469039,622.8175077287422,17798.058818984566
0.085,10,650.0,400.0,0.002,45,0.09,0.08,8052.291412552476,104.42686510307416,97.89310034658631,80.02835952702134,4.805474533849852,645.9580169415967,17805.70602185049
0.085,11,650.0,425.0,0.003,45,0.09,0.08,8063.705112861931,104.37292754545965,97.81387860712974,80.0374130736836,4.762486803580357,643.574972836789,17812.21040034948
0.085,11,650.0,425.0,0.002,50,0.09,0.12,7893.754175928162,104.11682271673351,98.69127707877375,79.81685391989808,4.7621179558535065,672.6224799635422,17834.805165246566
0.082,10,550.0,425.0,0.002,45,0.09,0.16,8360.044967866139,105.32782010952162,97.51093311952236,80.16309887855041,4.592552819299112,619.179673569832,17850.060455906667
0.082,10,550.0,450.0,0.002,45,0.09,0.12,8251.737520939063,104.4718410200182,97.44531467592694,80.138376290709,4.550765378282273,624.0766715799999,17863.61918165463
0.082,11,550.0,450.0,0.003,45,0.09,0.16,8372.11458121097,105.2220890611579,97.40370544802943,80.17060000875111,4.5511417571237445,616.7082397271331,17865.424530691937
0.082,10,650.0,450.0,0.003,45,0.07,0.12,8370.73231073622,102.03320859468981,95.77582709190253,80.57561424969492,4.5511417571237445,565.1536174609917,17866.553242095997
0.082,11,600.0,400.0,0.003,45,0.09,0.16,8373.932454478661,105.49488162736415,97.54270249684592,80.13057627682142,4.634683323092759,622.1217646233666,17881.706001945568
0.085,11,600.0,450.0,0.002,50,0.09,0.16,8019.038600975259,104.66758215472593,98.81051704465219,79.78998704509542,4.718770370425185,671.1349326619747,17897.450837808134
0.08,10,650.0,450.0,0.002,50,0.09,0.08,8008.225023787106,101.11929381907143,96.89346551883911,80.29285881377761,4.438821243298374,616.442525041314,17902.283429394603
0.085,10,600.0,450.0,0.002,45,0.09,0.08,8094.589159176277,104.14700355230958,97.71721867255198,80.00028541913892,4.718770370425185,646.7864320281101,17915.741403988774
0.082,11,650.0,450.0,0.0025,45,0.07,0.12,8362.992267338592,102.43080232206121,95.89971908099858,80.47272559266784,4.550953614750353,576.0730675897198,17920.7386509497
0.08,11,600.0,450.0,0.002,45,0.09,0.08,8175.7849994757435,102.73629016914776,96.82937878340364,80.23695292138896,4.438821243298374,615.2019848747982,17933.61777806339
0.082,10,650.0,400.0,0.0025,50,0.09,0.16,8053.795064684533,103.579761655472,98.06744253511592,79.89904248349586,4.6345160183722145,653.1627897882704,17952.0916163549
0.08,10,600.0,400.0,0.002,45,0.09,0.12,8304.709357530419,103.96291125243525,97.09582126967555,80.14416468805364,4.520326351385884,620.4223585912868,17984.846573173996
0.082,10,600.0,450.0,0.0025,50,0.09,0.16,8085.007500663669,103.35773172670378,97.92776403106835,79.91713042233657,4.550953614750353,649.8034400461067,17991.934510446616
0.082,11,650.0,400.0,0.002,50,0.09,0.16,8057.948209966753,103.85207161249636,98.22098353104403,79.83196860579362,4.634348629978358,661.5634008130247,18000.420161022506
0.08,11,600.0,425.0,0.003,45,0.09,0.12,8329.706003037145,103.87781270234944,96.99125017436548,80.1292333692938,4.479916494178848,620.1653141374616,18038.269768813745
0.08,10,650.0,450.0,0.002,55,0.09,0.16,7905.818480637507,101.11929381907143,97.85773345598051,79.93938760961953,4.438821243298374,654.5041933710531,18066.442508864708
0.082,10,650.0,425.0,0.0025,50,0.09,0.12,8023.98881083061,102.67125977999649,97.76446059878063,79.89490015880665,4.592730633826614,655.4711044900441,18071.00277028157
0.08,10,550.0,425.0,0.002,45,0.09,0.16,8448.494545171254,104.52772548463818,96.99321317118105,80.13968677663783,4.479569813949191,616.6056809290404,18073.326292577636
0.08,11,600.0,400.0,0.003,45,0.09,0.16,8445.107031162896,104.69111246498319,97.02561128150495,80.10915405764344,4.520652702501038,619.3732399332451,18084.506661987583
0.08,11,550.0,450.0,0.003,45,0.09,0.16,8462.235124055502,104.42543620857931,96.8890693857206,80.14683081940431,4.439188244662451,614.2143685597093,18091.67479133241
