beta,tau_r,r_max,c_max,k_c,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.082,10,600.0,350.0,0.002,2492.237582916819,107.66951170811257,107.05803825013088,102.52646934965236,4.717965360339571,274.1719278798948,5203.52112464227
0.078,11,550.0,400.0,0.003,2341.6062446875753,106.68186872163822,106.17771908179802,102.51284230302082,4.406671428425701,280.4099410513339,5208.8043840125065
0.085,9,600.0,375.0,0.003,2525.6457970152937,107.83316591513255,107.19113633323946,102.51565998111936,4.849165693425883,273.1276893205119,5211.492046386698
0.082,9,600.0,350.0,0.0025,2445.98112710392,107.47750630981353,106.8921509256739,102.58405310427283,4.718111883886955,279.38750247678195,5223.342964639692
0.085,8,600.0,375.0,0.0035,2472.990185888823,107.64582132581815,107.0309869100126,102.58483440412802,4.849328365874239,279.027138889787,5230.453402155748
0.082,10,550.0,425.0,0.0035,2398.4712483547637,107.18834972058424,106.62616985718334,102.58823396864409,4.593085996270885,282.43479397014414,5231.936917160505
0.082,8,600.0,350.0,0.003,2409.398179685054,107.28328165554997,106.72330605399239,102.63141799420505,4.7182583341908835,283.9855414758548,5247.862149515616
0.08,8,550.0,375.0,0.002,2380.351115261457,106.95857671626733,106.43939648174148,102.60061432906674,4.56109085561196,283.70896480291805,5249.20648823582
0.082,9,550.0,400.0,0.0025,2425.453101820548,107.34037508211493,106.7746878577286,102.63739773558562,4.6345160183722145,283.972990164998,5259.126864927149
0.078,10,550.0,375.0,0.002,2370.1422493693135,106.86039303230598,106.35556217274191,102.6168717249372,4.446079239242606,285.3638444887591,5265.455090025868
0.078,10,500.0,425.0,0.002,2359.728275886165,106.66294145848583,106.17450500053083,102.57805023236166,4.366635155331089,284.33930560820664,5266.386986136469
0.078,8,500.0,425.0,0.0025,2346.1857262908597,106.25859686119335,105.80248046143478,102.48283658670759,4.366804112410194,281.1784360642643,5266.988172570895
0.085,9,550.0,425.0,0.003,2498.832116582383,107.72633954066417,107.10755106389904,102.63343555296211,4.762486803580357,281.65333707518806,5274.663274837929
0.08,8,550.0,400.0,0.0035,2345.014328582144,106.64218121842862,106.14970652983907,102.6095070444216,4.520815755717722,287.29105775130336,5279.80818202057
0.08,8,500.0,425.0,0.002,2377.2595754691647,106.8259630316138,106.32259780318468,102.62193132519684,4.479569813949191,286.16943467681926,5283.20873891841
0.078,10,550.0,400.0,0.0035,2336.214780432971,106.55057509904485,106.07166946514467,102.62374774994849,4.406830318235411,288.76312295641515,5295.591259532284
0.08,11,550.0,400.0,0.0025,2422.98722187335,107.27873550896179,106.72768298469389,102.69080298484363,4.52048956773734,287.7955624640929,5299.447757332048
0.085,8,600.0,350.0,0.002,2564.0624662678424,108.03086333750852,107.39099206105406,102.66086670041906,4.892214667564643,280.53631744094366,5303.619473788285
0.08,11,600.0,350.0,0.0025,2458.1724026036327,107.48300913888062,106.91168785679648,102.69976287383113,4.602006196812591,286.79086947992073,5305.823079608058
0.085,8,550.0,400.0,0.002,2531.2363686025374,107.89230162927876,107.26955333403662,102.6871193872141,4.805474533849852,283.3400896355247,5309.134539607926
0.08,10,600.0,350.0,0.003,2418.2830093435573,107.28781894244848,106.74128363881132,102.74092397461477,4.602148995577027,291.04532098306163,5323.859401776544
0.08,9,600.0,350.0,0.0035,2387.4565858959836,107.0905516558865,106.56810123965388,102.77241498028454,4.602291722959917,294.688320913141,5346.044692664495
0.082,8,550.0,400.0,0.003,2408.2024976232697,107.2134276883926,106.67514281377998,102.77337999515481,4.634683323092759,294.02899871257335,5348.444500697225
0.078,9,550.0,375.0,0.0025,2364.8380756817764,106.72475339049615,106.24520920181558,102.7263086498606,4.446228375927586,293.74782706224073,5352.7646664474305
0.085,8,550.0,425.0,0.0035,2468.6328578944754,107.60786676877768,107.0182373208476,102.79221067426525,4.762671089171988,293.10819250711234,5362.773500968803
0.08,10,550.0,400.0,0.003,2403.67549738246,107.1498443357576,106.62555085199669,102.81910523246185,4.520652702501038,297.4179056672324,5382.964069539364
0.082,11,600.0,375.0,0.0035,2509.910387262181,107.72106311838785,107.12643781250938,102.81527891133629,4.676623449186268,293.43275039006073,5398.282478153739
0.078,11,600.0,350.0,0.0035,2390.3725789326036,107.06150708856421,106.55242939792406,102.8478640149185,4.486230095592392,299.83116718811516,5401.347609829419
0.082,11,550.0,400.0,0.002,2540.77559928757,107.85373918998621,107.2533681295196,102.82437590762517,4.634348629978358,292.470727429191,5409.676139211002
0.078,9,500.0,425.0,0.0025,2368.9105440021094,106.59220014649078,106.1311157689745,102.77425553826706,4.366804112410194,298.06186611022014,5411.883601937854
0.078,11,500.0,425.0,0.002,2402.823486389214,107.00086473022075,106.50730103528053,102.8723983759452,4.366635155331089,301.48285823026373,5436.6514563936
0.078,8,550.0,375.0,0.003,2366.7115156252153,106.58631853894467,106.13134263492705,102.82504053699105,4.446377438062865,301.5366348738002,5442.309090471327
0.08,9,550.0,375.0,0.002,2438.2244069396347,107.33536181824815,106.81026092448765,102.92714220313863,4.56109085561196,302.7241607870004,5450.384002183574
0.085,11,550.0,425.0,0.0025,2650.9529017558216,108.24347297504737,107.58763287222148,102.80508971346396,4.762302425822895,289.09550711978756,5455.236267526085
0.08,9,500.0,425.0,0.002,2422.3610939992923,107.1680696087246,106.65937686755619,102.91884044836749,4.479569813949191,303.51138063006294,5458.168749186389
0.082,11,550.0,425.0,0.0035,2478.565862390558,107.57704705148986,107.008505143885,102.9234663361464,4.593085996270885,301.9137922188528,5460.179753347428
0.078,11,550.0,375.0,0.002,2428.039477983104,107.23280156514701,106.72226677473915,102.94077762935974,4.446079239242606,304.2864511370591,5465.548570200702
0.08,9,550.0,400.0,0.0035,2391.175716532732,107.01789361655699,106.51960192452528,102.93609882672402,4.520815755717722,306.43712534689564,5468.25961287623
0.082,11,600.0,350.0,0.002,2604.0459431800323,108.09540984610643,107.47678349014481,102.89191853839432,4.717965360339571,295.11475517537133,5477.896755348701
0.078,11,550.0,400.0,0.0035,2383.006083542434,106.92194137799547,106.43743127042589,102.94770726473105,4.406830318235411,307.80855141106304,5483.554763498142
0.082,10,600.0,350.0,0.0025,2545.10624449683,107.90061989243772,107.30825509483509,102.94796687226838,4.718111883886955,300.4412214492325,5484.960106055177
0.082,10,550.0,400.0,0.0025,2507.234231231945,107.72773158790518,107.15569498344021,102.97116223559829,4.6345160183722145,303.41317729927675,5490.2094325111475
0.082,9,600.0,350.0,0.003,2495.261372713303,107.70361736074084,107.13677189254383,102.99376514927029,4.7182583341908835,305.1221110529298,5495.833524420244
0.085,11,600.0,375.0,0.0025,2725.405622106804,108.45749725482942,107.7796994734687,102.80967316738725,4.849002939620917,287.73918486106186,5500.367951729896
0.085,10,600.0,375.0,0.003,2650.0940169737487,108.26974254585683,107.6200865472725,102.88823754532552,4.849165693425883,294.43442062819025,5502.35153273064
0.085,9,600.0,375.0,0.0035,2583.903331926489,108.07948681573458,107.45717993399997,102.95582321543738,4.849328365874239,300.4718939969625,5508.020246483326
0.082,8,600.0,350.0,0.0035,2455.0952006282682,107.50450896468485,106.96246184764777,103.02967505585309,4.718404711287927,309.1659966218693,5511.196311195218
0.085,10,550.0,425.0,0.003,2604.345116819456,108.12613578087284,107.50044651550203,102.97536256628395,4.762486803580357,301.4801520003507,5534.979995797623
0.08,8,550.0,375.0,0.0025,2425.734478493253,107.19897724917325,106.6999247912418,103.04267991904416,4.5612439008740235,311.78157170329075,5536.150761217348
0.078,10,550.0,375.0,0.0025,2413.7487739173607,107.09500599085256,106.60987499143921,103.04909419429453,4.446228375927586,312.8807058401819,5545.48959696209
0.078,8,500.0,425.0,0.003,2383.8243323205866,106.51776827785622,106.08326322528958,102.95822535275548,4.366972985031881,311.279891524541,5559.121296413823
0.082,9,550.0,400.0,0.003,2480.492611903099,107.59848455175309,107.05398238978678,103.10599819286303,4.634683323092759,313.7425576825155,5572.3892697823885
0.085,9,550.0,400.0,0.002,2638.7095033391283,108.29069242999712,107.66105708061268,103.02750029649923,4.805474533849852,303.1293486031397,5572.734316982012
0.08,11,600.0,350.0,0.003,2507.8284792817267,107.70402945275251,107.15085539206272,103.10099962105159,4.602148995577027,312.31146543624334,5577.608771138704
0.078,10,500.0,425.0,0.0025,2406.019710026915,106.92837302429108,106.46227193549831,103.06783646680616,4.366804112410194,315.56824920632107,5579.969216822714
0.08,10,600.0,350.0,0.0035,2464.3539144214046,107.50406709763759,106.97510839427098,103.13092846121283,4.602291722959917,315.9964401607819,5586.307132672415
0.085,9,600.0,350.0,0.002,2691.6707526645696,108.46603031138203,107.81857099966012,103.03209067419643,4.892214667564643,302.0419667416588,5602.00843083009
0.085,8,600.0,350.0,0.0025,2624.391779294332,108.27056289180172,107.65041075224636,103.09663834063609,4.892366678625049,308.0128621398511,5605.711290142372
0.08,11,550.0,400.0,0.003,2476.8729798434806,107.53087524004047,107.00057999539229,103.14942751064123,4.520652702501038,317.11265840534406,5607.707992107893
0.08,8,500.0,425.0,0.0025,2427.168997654559,107.09810906683794,106.61757776888385,103.12316977110761,4.479743197399055,318.24143626614153,5608.899265033701
0.085,9,550.0,425.0,0.0035,2564.5640115134856,108.005253874318,107.40886859333457,103.13298060095507,4.762671089171988,313.2651744844841,5616.533930199534
0.078,9,550.0,375.0,0.003,2406.2227257022537,106.95441639686335,106.49396752595597,103.14667468778279,4.446377438062865,320.8533094137444,5626.950261269028
0.082,8,550.0,375.0,0.002,2521.0553449776926,107.79116212712235,107.24571767461286,103.21814578716864,4.6761528103238525,319.40844671599007,5650.6924946071185
0.085,8,550.0,400.0,0.0025,2598.58447683662,108.16592420305174,107.56573730276857,103.18540427726907,4.805648188688405,315.02358338806494,5655.032897789289
0.082,8,550.0,400.0,0.0035,2460.9780276341344,107.46611846841627,106.94837281518804,103.22926770272207,4.63485054418189,323.4449520750142,5656.488439025427
0.08,10,500.0,425.0,0.002,2482.4985551212853,107.51287371388224,106.9988002349925,103.21800266696607,4.479569813949191,321.50078734729357,5657.373818770093
0.082,8,500.0,425.0,0.002,2503.293023560192,107.65558768707128,107.12651439553602,103.24148963306672,4.592552819299112,322.18228774633974,5671.260165162795
0.08,10,550.0,375.0,0.002,2514.1037641815105,107.71524132470124,107.18415755894694,103.25624520616063,4.56109085561196,322.51325106246543,5680.654514903907
0.08,10,550.0,400.0,0.0035,2455.2660567860416,107.39669004555869,106.89252004388723,103.26526486897635,4.520815755717722,326.35891955413797,5685.71028488059
0.078,8,550.0,375.0,0.0035,2405.8045250063665,106.81114064957023,106.37467253537872,103.23387436076952,4.446526425685726,328.2013493187714,5710.237193767204
0.078,9,500.0,425.0,0.003,2414.566125870738,106.85218730911285,106.41277291322076,103.25100436096186,4.366972985031881,329.1214677213706,5724.320914799433
0.078,8,550.0,350.0,0.002,2448.20643587579,107.16783507283598,106.70932787411407,103.31139397873687,4.48581264194563,330.1764347212967,5737.148047871033
0.082,11,550.0,400.0,0.0025,2607.487621276014,108.11834559512099,107.53989156222124,103.30761932432497,4.6345160183722145,323.66140412746756,5751.399825248527
0.08,9,550.0,375.0,0.0025,2492.0253104518088,107.57661158174423,107.07169952604724,103.37062358662646,4.5612439008740235,331.79466742004894,5758.569985492012
0.078,11,550.0,375.0,0.0025,2479.7716280006066,107.46823323131582,106.97745770316219,103.37437181598169,4.446228375927586,332.77181894591126,5766.141397845373
0.078,11,500.0,425.0,0.0025,2457.4536677739843,107.26713833244237,106.795971251529,103.36359770380884,4.366804112410194,333.70971110157603,5771.370949579787
0.078,8,500.0,400.0,0.002,2447.818223489331,107.0369469635711,106.59381389714122,103.33100497204603,4.406353410372188,332.70083549660944,5773.710226787909
0.082,10,600.0,350.0,0.003,2603.248824205856,108.1276231158519,107.5538305311552,103.35914138420107,4.7182583341908835,327.2033143196941,5779.581560383797
0.082,9,600.0,350.0,0.0035,2549.5584016919242,107.92571392094145,107.3768568886048,103.3934374851814,4.718404711287927,331.2971255247004,5780.6151800576245
0.082,11,600.0,350.0,0.0025,2666.0454214202045,108.32743376124236,107.72798079214665,103.31492731168487,4.718111883886955,322.4453273946366,5782.167527934862
0.08,9,500.0,425.0,0.0025,2480.924362509166,107.44108961786895,106.95529380153452,103.42153828272095,4.479743197399055,336.6133111244998,5805.73741907172
0.085,10,600.0,375.0,0.0035,2718.2760600640368,108.5170631979453,107.88719749860869,103.33001094211858,4.849328365874239,322.9054376725992,5823.421167676661
0.082,10,550.0,400.0,0.003,2571.5392457019584,107.9867746106566,107.43598845477773,103.44129598918077,4.634683323092759,334.26210580473287,5826.661034325001
0.085,11,550.0,425.0,0.003,2729.3820858853096,108.52940526924162,107.89673916325178,103.32013551410802,4.762486803580357,322.15451392616313,5827.095436239776
0.085,11,600.0,375.0,0.003,2797.6106233764835,108.71026293206789,108.05289244692827,103.26403262995474,4.849165693425883,316.73541431693724,5830.778729027995
0.08,8,550.0,375.0,0.003,2477.0775596409258,107.43513341700779,106.9556507410161,103.47401016134033,4.561396869632572,340.4260661925009,5838.049900552276
0.078,10,550.0,375.0,0.003,2463.0336273670764,107.32546725795959,106.85948880902689,103.47078870737715,4.446377438062865,340.92545592736104,5839.6365073272145
0.08,11,600.0,350.0,0.0035,2562.2359872258885,107.921117658426,107.38557868138723,103.49237863380444,4.602291722959917,338.23180620903304,5860.90014463143
0.085,10,550.0,400.0,0.002,2766.134530626924,108.69254063334242,108.05594249931907,103.37071179621384,4.805474533849852,323.7592052971298,5868.475428429454
0.078,8,500.0,425.0,0.0035,2428.6509244543295,106.77242619559398,106.3589435532087,103.42227484706753,4.367141773238314,342.11583426329554,5869.588653370546
0.08,11,500.0,425.0,0.002,2557.5746167894254,107.86039988064674,107.34089182953505,103.519437508439,4.479569813949191,340.1505248895208,5880.924545860855
0.082,9,500.0,425.0,0.002,2580.554383732352,108.00704499859533,107.47233511718646,103.54522649663292,4.592552819299112,340.98767939827144,5899.208507330831
0.085,10,550.0,425.0,0.0035,2680.377566338997,108.40608780998717,107.80287216613769,103.47658274511919,4.762671089171988,334.26807051045665,5902.388324895929
0.082,9,550.0,400.0,0.0035,2542.2777205633233,107.85208546917903,107.32818551756768,103.56337100109468,4.63485054418189,344.2059167294035,5902.957444427463
0.082,9,550.0,375.0,0.002,2614.82761453755,108.17825271438177,107.62654423058885,103.55217609093955,4.6761528103238525,340.0265052759791,5910.668216426198
0.078,10,500.0,425.0,0.003,2459.7989022934034,107.18918169079735,106.74480965009077,103.5459549934176,4.366972985031881,347.59802317643135,5912.975770742854
0.078,9,550.0,375.0,0.0035,2452.9951675015564,107.1800168573699,106.73813091225479,103.55679511713574,4.446526425685726,348.428732230975,5914.256156133985
0.085,8,600.0,350.0,0.003,2690.3103493528497,108.50601810310327,107.90503291133794,103.52178060537462,4.892518613698904,336.0335635744041,5921.956378420518
0.085,9,600.0,350.0,0.0025,2761.6773376215037,108.70669858168613,108.07902593337197,103.46944894695413,4.892366678625049,330.63316874928205,5928.196788949392
0.08,11,550.0,400.0,0.0035,2537.1808093872733,107.77859994044914,107.26848958373436,103.59702855709534,4.520815755717722,347.07256691592534,5932.304000642769
0.085,10,600.0,350.0,0.002,2842.893094690767,108.90512347838381,108.24998865186137,103.40651711746669,4.892214667564643,324.5372534947184,5938.453783345466
0.08,11,550.0,375.0,0.002,2607.870731859322,108.09824476394289,107.56111516513951,103.58794672641012,4.56109085561196,343.09234019860105,5940.148317872627
0.085,9,550.0,400.0,0.0025,2716.172959698376,108.56532866232489,107.95832555673091,103.52744826817164,4.805648188688405,335.98285532447477,5943.869132702807
0.08,8,500.0,425.0,0.003,2484.912681335737,107.3655280905011,106.90721257602509,103.61251058676798,4.479916494178848,351.1701829531549,5955.066455511398
0.078,9,550.0,350.0,0.002,2508.183178464739,107.53790295908749,107.07389100422522,103.63452416403837,4.48581264194563,350.4685653716622,5957.3895645634775
0.078,9,500.0,400.0,0.002,2495.168918788042,107.37296075809249,106.92487565595479,103.62481908835396,4.406353410372188,351.1999205921371,5966.32409241761
0.082,8,550.0,375.0,0.0025,2585.0650481838306,108.03903255497725,107.51426087860887,103.67280716905643,4.676309768391018,350.0135940030016,5986.880817616062
0.08,10,550.0,375.0,0.0025,2576.4443816973285,107.95734675294462,107.44651336384757,103.70115310001103,4.5612439008740235,352.59526321827286,6010.384100494998
0.085,8,550.0,400.0,0.003,2673.4683680681082,108.43478454718696,107.85654293114212,103.67182327073172,4.805821756721196,347.5470286485019,6020.822393787258
0.08,10,500.0,425.0,0.0025,2549.833186371783,107.78677403167114,107.29566094660204,103.72217049936481,4.479743197399055,355.6458372143796,6027.112099919225
0.078,8,550.0,350.0,0.0025,2497.695054005308,107.38739267625505,106.94743230467911,103.71744130046316,4.48595186274261,357.9139910384519,6030.987355112118
0.082,8,500.0,425.0,0.0025,2574.232828567988,107.93618563650045,107.43056564472104,103.7570222153719,4.592730633826614,357.1456814965109,6052.865162960068
0.078,9,500.0,425.0,0.0035,2467.3048429790106,107.10764671989442,106.68931169230916,103.71638148987,4.367141773238314,360.9003537729846,6054.799911477049
0.078,11,550.0,375.0,0.003,2537.0681582979564,107.6994986583922,107.22793335138786,103.79740463050261,4.446377438062865,361.7684096029058,6080.5270383352445
0.08,9,550.0,375.0,0.003,2551.6695526622707,107.81360193945353,107.32831894848921,103.80333526254374,4.561396869632572,361.42015745421156,6081.385589290922
0.082,10,600.0,350.0,0.0035,2666.281370409412,108.35059595051581,107.79485224756145,103.76024035991222,4.718404711287927,354.387547542093,6086.141103930485
0.082,11,600.0,350.0,0.003,2733.1891696444327,108.5553363845223,107.97451844025655,103.72757606321277,4.7182583341908835,350.2500963844809,6099.260558299572
0.078,8,500.0,400.0,0.0025,2502.986233805471,107.28759045059914,106.86567345248008,103.79526189280939,4.4065124591511795,364.631553224661,6109.933646128882
0.082,11,550.0,400.0,0.003,2681.194445256779,108.37832941962071,107.82119174341435,103.77929824734635,4.634683323092759,355.6047370719032,6111.37646125715
0.078,11,500.0,425.0,0.003,2519.463627341361,107.52877430860644,107.07939577791123,103.84309566088668,4.366972985031881,366.72185126992093,6125.214563555302
0.078,10,550.0,375.0,0.0035,2517.5945391708046,107.55185180566797,107.10449183962551,103.88220523660559,4.446526425685726,369.4237402225492,6146.589723809226
0.082,10,500.0,425.0,0.002,2673.64448931655,108.36133690023122,107.82093293902355,103.85131907232723,4.592552819299112,360.478299699565,6152.7784835380435
0.08,8,550.0,375.0,0.0035,2533.9597655538837,107.66712145276809,107.20666397280006,103.89485793711295,4.561549761925887,369.5643487799474,6153.535460546209
0.08,9,500.0,425.0,0.003,2547.2117172862418,107.70936738702912,107.24584855839434,103.91230387353262,4.479916494178848,370.5562563308548,6173.477727619513
0.085,11,600.0,375.0,0.0035,2875.8772734903187,108.95859171462976,108.32107970295078,103.70742956524856,4.849328365874239,346.35038339401297,6176.778772537904
0.082,10,550.0,400.0,0.0035,2642.467267505063,108.24129271409946,107.71117225937057,103.90016537093501,4.63485054418189,365.7874199786132,6180.079848022085
0.078,10,500.0,400.0,0.002,2557.1514625267423,107.71156313380078,107.25847730609493,103.92081336124274,4.406353410372188,370.3421994329625,6182.675153827836
0.085,11,550.0,400.0,0.002,2913.2925014465673,109.09788109606767,108.454243490947,103.71678097134486,4.805474533849852,345.24807684128416,6196.426663789742
0.082,10,550.0,375.0,0.002,2727.5759552275745,108.56859462410648,108.01055492250983,103.88889831296567,4.6761528103238525,361.4630728052576,6201.401034000536
0.078,10,550.0,350.0,0.002,2585.662286626222,107.91094054862972,107.44136689502196,103.96014656962095,4.48581264194563,371.52914578219554,6206.088771938962
0.08,8,550.0,350.0,0.002,2604.9282067936306,108.03406950619816,107.55069344346786,103.97270744411362,4.601863326630906,371.584474294766,6215.30646132509
0.085,11,550.0,425.0,0.0035,2815.871121314824,108.81040333135023,108.20028185146798,103.82304421277243,4.762671089171988,356.1353755415653,6220.422203556724
0.08,8,500.0,400.0,0.002,2589.9264802269963,107.90013138641548,107.43268546180795,103.99430367003218,4.520326351385884,374.43654939941626,6238.562461374265
0.085,8,600.0,350.0,0.0035,2761.4093957052714,108.73730550655993,108.15494845139696,103.9365455751309,4.892670472824201,364.52268061308473,6251.025737003133
0.078,10,500.0,425.0,0.0035,2520.5547937071697,107.44544824451958,107.02221294963287,104.01266916294816,4.367141773238314,380.3316653707218,6263.727170324623
0.085,10,550.0,400.0,0.0025,2853.867573453481,108.96819867535432,108.35430421641377,103.87233615308843,4.805648188688405,357.7994579247665,6265.223302480531
0.085,9,600.0,350.0,0.003,2837.1382752940485,108.94310530399096,108.33466513259566,103.89613917577162,4.892518613698904,359.74938719469077,6268.165721889727
0.082,9,550.0,375.0,0.0025,2687.7925483505924,108.42701593161631,107.89604386440426,104.0083184795127,4.676309768391018,371.6859069389825,6269.385176377001
0.078,9,550.0,350.0,0.0025,2565.2761216065965,107.75822070166134,107.31281102252088,104.0418492482693,4.48595186274261,379.11976086504365,6270.5424813012
0.08,11,500.0,425.0,0.0025,2633.798769339618,108.13518689517035,107.63870318558807,104.0250860371837,4.479743197399055,375.3520724218734,6273.127066490516
0.085,10,600.0,350.0,0.0025,2922.7339591454506,109.14676858835585,108.51148852636182,103.84547521107179,4.892366678625049,354.26001636024347,6289.12068487733
0.08,11,550.0,375.0,0.0025,2678.874070945231,108.34121234807091,107.82439514595106,104.03429194145178,4.5612439008740235,374.19966841454743,6291.726982006146
0.082,9,500.0,425.0,0.0025,2660.7006623014536,108.28856173556603,107.77737081334465,104.0622857264706,4.592730633826614,377.0392477105275,6304.017621745017
0.085,11,600.0,350.0,0.002,3017.4808685537373,109.34818423495949,108.68528525835382,103.78417804007822,4.892214667564643,348.04481284312965,6313.061972640466
0.08,8,500.0,425.0,0.0035,2549.9565945060917,107.62830217393619,107.19159846727761,104.09021968983362,4.480089704331891,384.8539709706185,6319.952283333624
0.078,9,500.0,400.0,0.0025,2558.2208109129115,107.62439311842375,107.19758176455487,104.0904041520454,4.4065124591511795,384.0814445787625,6322.606844248044
0.085,9,550.0,400.0,0.003,2801.0427412519075,108.83518496932666,108.25019595543094,104.01549078016762,4.805821756721196,369.65828125759884,6334.540980382367
0.078,8,550.0,350.0,0.003,2551.916529594614,107.60303441285423,107.18110085425249,104.11348933686806,4.486091013946614,386.0232317880682,6336.034667965801
0.082,8,550.0,375.0,0.003,2655.09173163799,108.28253663590422,107.77786568385548,104.11646043719246,4.676466647998723,381.2026575820539,6338.245708269026
0.08,10,550.0,375.0,0.003,2644.510068200961,108.1951776131198,107.70403303444932,104.13525665489527,4.561396869632572,383.2151000766915,6354.412943291207
0.085,8,550.0,400.0,0.0035,2755.359591726186,108.69896552202424,108.14206728527081,104.14664270255793,4.805995237991678,380.8099692862224,6404.764700432727
0.078,11,550.0,375.0,0.0035,2599.5272458186946,107.92667308116367,107.47378223898465,104.21012683609891,4.446526425685726,391.2018873524771,6407.400176240981
0.08,10,500.0,425.0,0.003,2624.7800181115945,108.05591676269383,107.58714233036237,104.21437121125611,4.479916494178848,390.61594417714264,6416.7123953608225
0.08,9,550.0,375.0,0.0035,2616.736912699708,108.04640939432728,107.58020914708077,104.22553091819024,4.561549761925887,391.52253169557014,6417.462864065466
0.078,11,500.0,400.0,0.002,2633.695372571799,108.05277708615658,107.59464129541145,104.21900626685797,4.406353410372188,390.14008418327484,6422.882774691455
0.082,11,600.0,350.0,0.0035,2805.0938529037153,108.77919258479638,108.21648446742824,104.13011315160465,4.718404711287927,378.4584447480144,6427.932700200441
0.082,11,500.0,425.0,0.002,2782.426445488037,108.71848975199016,108.17233354865716,104.1597882131928,4.592552819299112,380.66797407823975,6432.04660619426
0.085,8,500.0,425.0,0.002,2813.8121348050354,108.89704968414298,108.3281507935192,104.1585041029319,4.7621179558535065,379.3169964571698,6437.764652615431
0.085,8,550.0,375.0,0.002,2855.0019593104457,109.03700678006874,108.4508888678312,104.13198493571097,4.848840104418728,376.03240428834846,6438.49948629854
0.082,8,500.0,425.0,0.003,2653.1433575926735,108.21192284142711,107.72912280514197,104.26036177247359,4.592908359469039,392.9924761918901,6455.424735731022
0.078,8,500.0,400.0,0.003,2564.5472109105176,107.53383364335338,107.13255130192965,104.24833467778183,4.406671428425701,397.1781648480696,6462.190532558256
0.078,11,550.0,350.0,0.002,2680.5554403269507,108.28697552419206,107.81178255657088,104.28828333192963,4.48581264194563,393.3737075013944,6483.395903807844
0.08,9,500.0,400.0,0.002,2669.9372429845794,108.24564608562169,107.77295081451405,104.29517596528581,4.520326351385884,394.5145524894405,6486.110129256889
0.082,11,550.0,400.0,0.0035,2761.3996338471998,108.63377182268611,108.09736384484947,104.23967577918617,4.63485054418189,388.2067791657001,6487.976251360708
0.08,9,550.0,350.0,0.002,2701.3448117321623,108.41460817354204,107.92539698795352,104.30359386820284,4.601863326630906,393.6066122696658,6496.47907366367
0.078,11,500.0,425.0,0.0035,2588.3422441197963,107.78585370260116,107.35766971815049,104.31115635476425,4.367141773238314,400.42222689980156,6496.501834645312
0.082,11,550.0,375.0,0.002,2859.13843859674,108.96221957792922,108.39778064668296,104.22833742224697,4.6761528103238525,383.7354414134341,6522.997088512354
0.078,10,550.0,350.0,0.0025,2650.467375154766,108.13202404703287,107.68110854175507,104.36875886642656,4.48595186274261,401.1061558836085,6538.823447215962
0.08,8,550.0,350.0,0.0025,2672.5296908550804,108.26065640676097,107.7963500606329,104.39074090599645,4.602006196812591,401.85293541182443,6557.75738368189
0.078,10,500.0,400.0,0.0025,2628.1918167881972,107.96378994275858,107.53203596848093,104.38773599983419,4.4065124591511795,404.1864306715555,6559.278287434356
0.08,9,500.0,425.0,0.0035,2620.688961565105,107.97298525170326,107.53113768675742,104.39140390847055,4.480089704331891,405.238398653172,6559.630282200242
0.082,10,500.0,425.0,0.0025,2763.1245778741204,108.64377924945114,108.12696041206384,104.3699163036937,4.592730633826614,397.6322272595866,6581.106451309429
0.082,10,550.0,375.0,0.0025,2809.6284772154117,108.81825756129335,108.2810184244133,104.34653317439701,4.676309768391018,394.19135581061744,6582.972551130679
0.078,9,550.0,350.0,0.003,2626.990964390444,107.97460897696745,107.54727992853091,104.43914359542178,4.486091013946614,408.1261395744185,6594.589411315211
0.085,11,550.0,400.0,0.0025,3011.450567644646,109.37456917533244,108.75370726457257,104.22009514003004,4.805648188688405,380.4920731433202,6619.16897762821
0.085,9,600.0,350.0,0.0035,2917.6453004976283,109.1753273234231,108.58557886981028,104.31241435429224,4.892670472824201,389.31489587016176,6620.587063642763
0.08,8,500.0,400.0,0.0025,2665.71989441927,108.15879521551138,107.7131644869431,104.47227622823262,4.52048956773734,409.2794675836092,6630.4375194566255
0.082,9,550.0,375.0,0.003,2766.651977940429,108.67139702621193,108.16058747038483,104.45341692375385,4.676466647998723,403.9115979011197,6642.93795388113
0.078,8,550.0,350.0,0.0035,2610.5196523223167,107.81483212467747,107.4104182079637,104.49978127492562,4.486230095592392,414.4403566778162,6651.158722437228
0.085,10,600.0,350.0,0.003,3007.8918352584346,109.38413479229507,108.76815329353094,104.27372625801678,4.892518613698904,384.4883354917256,6653.188946952747
0.08,11,550.0,375.0,0.003,2755.482291565509,108.57989007969046,108.08282190076056,104.46979791263294,4.561396869632572,405.8274040692315,6657.269343022543
0.085,10,550.0,400.0,0.003,2948.8752372404874,109.23905894472291,108.64724795018662,104.3620151569397,4.805821756721196,392.64330681530726,6681.14813832167
0.08,11,500.0,425.0,0.003,2717.5215030917902,108.40520085729005,107.9311179302642,104.51873230298034,4.479916494178848,411.362488737195,6684.877310514449
0.085,11,600.0,350.0,0.0025,3107.3144472175263,109.59081438807456,108.94783885741519,104.22474927034978,4.892366678625049,378.9163217244286,6688.59466239356
0.078,9,500.0,400.0,0.003,2627.559065084002,107.87141129068867,107.46529061680465,104.54477310342534,4.406671428425701,417.56323190101114,6694.623751156153
