l1,l2,l3,t1,t2,sse,peak,mid_mean,late_mean,jump_pct,loss
1650.0,1550.0,1150.0,25,65,3174.212758207297,110.18902770247107,109.79450930614776,106.35943148602631,4.602271547657,4030.9767198724467
1600.0,1500.0,1300.0,35,60,2943.6431080882694,107.9145380374107,107.73657240107816,106.57398712564387,4.520652702501038,4038.9197823174627
1700.0,1550.0,1150.0,25,60,3319.4074362251904,110.35176971070128,109.7766187175757,105.59159565014097,4.683922323934886,4042.417629377152
1600.0,1500.0,1200.0,35,70,2999.575909229558,109.00826080985759,108.21689342776395,106.84532047817197,4.520652702501038,4056.4350263856836
1600.0,1550.0,1200.0,35,65,3104.220891911523,109.69052444253144,109.30226158295866,106.76502309628388,4.520652702501038,4068.711266378932
1650.0,1500.0,1300.0,25,60,2973.538540599833,108.02977250021428,107.85036219832018,106.67683060428722,4.602271547657,4072.983811716744
1600.0,1500.0,1300.0,30,65,2922.705541307715,108.07354406167588,107.79855518358866,107.00845627887352,4.520652702501038,4083.921362470823
1650.0,1550.0,1200.0,30,60,3236.5648137080757,109.83893068881275,109.39337245825911,106.18536608227562,4.602271547657,4089.0699248630294
1650.0,1500.0,1200.0,25,70,3033.2380592467584,109.12017952785679,108.33118889507368,106.94843451321735,4.602271547657,4097.147893619636
1600.0,1500.0,1150.0,30,75,2958.1329038764998,109.20426629891197,107.8331387176884,107.26904636471382,4.520652702501038,4105.37394730681
1600.0,1500.0,1200.0,25,75,2897.0597624382394,108.84248879984207,107.45839886619804,107.37964978014506,4.520652702501038,4106.269956660276
1600.0,1500.0,1250.0,30,70,2955.7045595830946,108.63246310521905,107.8331387176884,107.15240628934541,4.520652702501038,4110.11234511303
1700.0,1500.0,1250.0,25,60,3168.8628749843315,108.9166719468361,108.60536733083784,106.41865506308879,4.683922323934886,4134.1917912438
1600.0,1550.0,1150.0,25,70,3101.0559022238776,110.06777706392975,108.97979394887147,107.16368567139229,4.520652702501038,4135.372981043113
1700.0,1500.0,1200.0,25,65,3199.113930483116,109.44231843384263,109.15828702592103,106.54233478794932,4.683922323934886,4138.421490345697
1650.0,1500.0,1150.0,30,70,3168.4804730215424,109.67545322035328,108.89830210453385,106.8045882979022,4.602271547657,4154.917068109406
1650.0,1600.0,1150.0,25,60,3386.8093691321633,110.89471087977354,110.31084199007057,106.06098141911326,4.602271547657,4156.831160085681
1600.0,1550.0,1250.0,25,65,3087.220164320656,109.30879104087126,108.92732572917184,107.27556902312107,4.520652702501038,4178.104799680411
1600.0,1550.0,1300.0,25,60,3054.201458275074,108.56149091755583,108.37539839668962,107.15124410027676,4.520652702501038,4183.810851788317
1600.0,1500.0,1300.0,25,70,2928.770470872352,108.26545890202993,107.45839886619804,107.46727040477184,4.520652702501038,4186.826643342389
1700.0,1500.0,1200.0,30,60,3350.97911158025,109.68591645009386,109.24263631403103,106.05167423740185,4.683922323934886,4191.827428694119
1600.0,1550.0,1150.0,30,70,3182.1025829416967,110.25416254324774,109.16963038285826,107.33426028661404,4.520652702501038,4234.782721840114
1650.0,1550.0,1250.0,25,60,3233.3854772989685,109.4530980698525,109.13442117010534,106.8922171375954,4.602271547657,4236.942163957272
1650.0,1550.0,1150.0,30,65,3350.1603187684877,110.56989863761964,110.17731814742714,106.69822980771926,4.602271547657,4244.302368252899
1600.0,1500.0,1300.0,35,65,3069.106578224965,108.45483243117133,108.18218788138597,107.35638335594246,4.520652702501038,4253.5161167878705
1600.0,1600.0,1150.0,25,65,3318.3509402607338,110.93987406745764,110.44243844802398,107.02725289406891,4.520652702501038,4256.813807276253
