beta,tau_r,r_max,c_max,k_c,tau_q,q_max,k_q,sse,peak,mid_mean,late_mean,jump_pct,tail_err,loss
0.082,12,550.0,400.0,0.0035,60,0.08,0.1,2779.794897210732,109.03034865769261,108.18096771550408,94.62600990528193,4.63485054418189,0.07089390676461241,3044.4179175253826
0.079,10,550.0,375.0,0.0035,62,0.07,0.06,2316.5990060260838,107.99048920712285,107.47202005730574,98.46472901482052,4.504031799288888,59.17767026397701,3044.480452205472
0.082,12,525.0,425.0,0.0035,60,0.07,0.06,2544.9801705193177,108.93937227338013,108.23876407165558,97.83811539747477,4.593085996270885,40.8334004769897,3044.5154605299504
0.079,11,550.0,425.0,0.0025,60,0.07,0.06,2429.7605707135936,105.82178591683052,105.09055600586107,94.73218414984221,4.4232676103575175,1.114391401116141,3044.5169987262257
0.079,10,525.0,375.0,0.0025,60,0.06,0.08,2424.925051863101,108.49424950698267,107.85836447373943,98.12979749194976,4.503729844940119,51.24631366649882,3044.5369887698084
0.081,12,575.0,375.0,0.0035,60,0.08,0.1,2737.903174675655,108.68760357769784,107.84300377673067,94.40740179876171,4.619080312317814,0.08620660929592157,3044.5425489783324
0.082,12,525.0,400.0,0.003,62,0.08,0.08,2719.1052309993956,109.75069443796794,109.14073550547455,97.4249327377682,4.634683323092759,26.534843697655507,3044.5510348748617
0.081,12,575.0,400.0,0.0025,58,0.06,0.08,2578.9008979990417,107.09737647220926,106.11802574527412,94.67836693994819,4.577496625926858,0.8649078988234334,3044.721426465311
0.08,10,575.0,400.0,0.0025,60,0.07,0.06,2442.297162219487,105.93381049505324,105.18308867966668,94.61799558794314,4.52048956773734,0.6509508786656545,3045.0957590853645
0.082,11,550.0,425.0,0.0035,60,0.08,0.08,2605.1559235758523,107.57704705148986,106.75881638555002,94.06189609443214,4.593085996270885,0.5235590763304616,3045.09952531332
0.082,10,575.0,375.0,0.0035,60,0.06,0.06,2425.159302473792,108.29594779486128,107.60702551562515,98.03162709554621,4.676623449186268,49.07755843225955,3045.2162898636316
0.079,12,575.0,425.0,0.003,60,0.06,0.06,2388.455314563003,105.54281449529924,104.80735929356345,95.15641935239859,4.423438694470172,4.197125924922281,3045.226216429498
0.08,12,525.0,375.0,0.0025,58,0.07,0.08,2725.6009740706036,109.63724171503321,108.73044068249791,97.02053257560061,4.5612439008740235,23.267911771148153,3045.227120615518
0.082,11,550.0,375.0,0.0025,62,0.08,0.06,2594.967653715133,109.21278922844898,108.59871672540321,97.87171875109402,4.676309768391018,37.714088474751044,3045.288707533638
0.08,10,575.0,400.0,0.0025,62,0.07,0.08,2438.833781844467,105.93381049505324,105.26936369790242,94.38014973626396,4.52048956773734,0.059521487867329956,3045.65720644594
0.081,11,550.0,425.0,0.0025,62,0.07,0.1,2509.7923628874587,106.630891826258,105.93721034982013,94.11776073490019,4.536230872300129,0.19270386252429594,3045.8528666796487
0.081,11,550.0,400.0,0.0025,58,0.07,0.08,2632.653920663117,107.65273508050394,106.66126032487281,94.42025222074395,4.577496625926858,0.06463229441395675,3045.9761704267453
0.079,12,575.0,375.0,0.0035,60,0.08,0.1,2629.0791206412564,107.81896061221111,107.0106570314985,94.0357368026041,4.504031799288888,0.5694662846473274,3046.1251766268538
0.08,10,550.0,400.0,0.0035,62,0.06,0.06,2267.328348397648,107.39669004555869,106.8417181725473,98.2968168773023,4.520815755717722,58.090413984417744,3046.230917992537
0.079,10,550.0,375.0,0.003,60,0.06,0.06,2322.787747930032,107.76048842722169,107.14186777867727,98.20603604026375,4.5038808598588,55.60881092443912,3046.2608833652425
0.082,12,525.0,400.0,0.0035,60,0.08,0.08,2799.976089431935,110.009336562701,109.25769976776948,96.84895846399002,4.63485054418189,17.339757873977028,3046.4001146444107
0.079,10,525.0,425.0,0.003,60,0.07,0.1,2519.0905650648842,106.66254149497267,105.90877230863626,94.23529844294177,4.423438694470172,0.009898505085641732,3046.414008287971
0.079,10,550.0,400.0,0.003,60,0.07,0.1,2524.687028908258,106.73078344009143,105.96598534248078,94.20018863894546,4.463655896520535,0.020844914868019704,3046.4165651286557
0.08,10,575.0,400.0,0.0035,58,0.06,0.08,2493.8756467450785,106.38895731671865,105.48348359059094,94.6824178489885,4.520815755717722,1.1797375881435905,3046.426565474415
0.081,11,575.0,425.0,0.003,62,0.08,0.06,2435.22275052414,105.9418292840007,105.25427481062025,94.31513829527046,4.536406382923186,0.0216849980055002,3046.529354119685
0.081,11,525.0,400.0,0.0035,58,0.07,0.06,2573.342905059224,109.14976077433245,108.33320521584446,97.72827299529115,4.577826981705213,39.051666301185314,3046.5705433075377
0.081,11,575.0,425.0,0.0025,62,0.07,0.06,2412.932740128299,105.67479846002306,104.9741644711157,94.64994344778356,4.536230872300129,0.6717301230504304,3046.7330658025394
0.081,10,575.0,375.0,0.0025,58,0.08,0.06,2593.4477567180593,107.3591189280795,106.41004231818847,94.26395536597869,4.618770542450457,0.04944900468159627,3046.7564538947036
0.082,11,550.0,375.0,0.0025,58,0.06,0.08,2669.9901942277334,109.17233527963674,108.25317970122956,97.08950595339348,4.676309768391018,26.414010419309427,3046.8705485583123
0.082,12,575.0,425.0,0.0035,58,0.07,0.06,2562.258623313115,106.97365450464994,106.01802528726799,94.5064944280532,4.593085996270885,0.2585789330196836,3047.0456224303202
0.079,11,525.0,425.0,0.0025,62,0.08,0.1,2511.7100296035337,106.75748539157657,106.12343418421892,93.94339993052132,4.4232676103575175,0.8291496722370286,3047.1410273862284
0.079,10,550.0,425.0,0.0035,62,0.07,0.1,2443.8244648911514,105.96661344630785,105.35154016627789,94.31796510456657,4.423609693062169,0.025760649439623178,3047.2431619559293
0.079,12,550.0,425.0,0.003,58,0.06,0.08,2498.8666292345383,106.42096283506184,105.51246745662286,94.71977895850551,4.423438694470172,1.3322939034096355,3047.2492763260743
0.081,10,575.0,375.0,0.0025,58,0.06,0.1,2604.2752421658424,107.35015771276242,106.34412782780362,94.53421137716867,4.618770542450457,0.42948651995695997,3047.331535111864
0.082,10,525.0,375.0,0.0025,58,0.07,0.08,2761.777775480752,109.78412710556277,108.85210765169518,96.85363631036111,4.676309768391018,19.928728562045425,3047.343761322044
0.081,11,525.0,375.0,0.0025,58,0.07,0.08,2745.0723555067884,109.71415220072203,108.79469128184398,96.93984620229446,4.618770542450457,21.6083908714157,3047.361186166295
0.082,11,550.0,375.0,0.003,58,0.06,0.1,2732.0913786928977,109.40876906841345,108.43409630081655,96.73164845993706,4.676466647998723,19.98270560393049,3047.405044131109
0.082,11,550.0,375.0,0.003,58,0.07,0.1,2818.8631027196698,109.40040644436874,108.35080691907883,95.3936692408463,4.676466647998723,3.3152502276567577,3047.4179244038996
0.08,12,575.0,425.0,0.003,62,0.06,0.1,2444.8435445466143,105.94280870060031,105.25026617973674,94.50225057867851,4.479916494178848,0.372990878010963,3047.4316287532824
0.081,11,525.0,400.0,0.0025,58,0.08,0.08,2732.729314484162,108.61987997808113,107.60804989493356,94.4855872943105,4.577496625926858,0.03907455711621836,3047.518895207161
0.082,12,525.0,425.0,0.0035,62,0.06,0.1,2543.144166608067,108.93937227338013,108.32563097246006,97.86962250167123,4.593085996270885,41.83085931541008,3047.535361850279
0.081,12,575.0,425.0,0.0035,60,0.08,0.06,2508.969078447417,106.60570888041622,105.81095230702161,94.20814835462572,4.536581805812867,0.0712156774176051,3047.5440664522075
0.081,10,550.0,375.0,0.0025,58,0.07,0.1,2705.0321172236186,108.33069588017479,107.29165858660463,94.48894649788095,4.618770542450457,0.09810998962031736,3047.599210967106
0.082,12,550.0,425.0,0.003,62,0.08,0.1,2619.8742067315707,107.70004331295027,106.99207603027556,94.01704557322039,4.592908359469039,0.9579955722940294,3047.6218641856653
0.08,11,550.0,400.0,0.0025,60,0.08,0.08,2575.0436254458978,107.27873550896179,106.4846311562003,94.04783543012618,4.52048956773734,0.47709921465806765,3047.736345529804
0.082,10,550.0,400.0,0.0035,60,0.06,0.06,2406.541398788911,108.24129271409946,107.56522078291611,98.09783190087374,4.63485054418189,51.069195771697025,3047.809914785659
0.08,11,525.0,400.0,0.0025,58,0.08,0.08,2680.725821204405,108.1859926976301,107.19504979815508,94.29873897628396,4.52048956773734,0.07245145481473667,3047.919012807276
0.081,12,525.0,400.0,0.0025,58,0.08,0.08,2780.269891723263,108.9946825208626,107.97535380840934,94.78119355581947,4.577496625926858,0.34795204363278803,3047.9351142311702
0.08,11,525.0,425.0,0.0025,60,0.08,0.08,2563.9329063743394,107.17669365067461,106.39288425821178,94.04363257582338,4.479743197399055,0.457566017226482,3048.1455771368583
0.081,10,575.0,375.0,0.0025,60,0.07,0.1,2597.3048047390225,107.39884501517633,106.56922483370909,94.14505208248508,4.618770542450457,0.14567009437956782,3048.175772668577
0.079,11,525.0,400.0,0.003,62,0.06,0.08,2346.621482105735,108.05348333760249,107.51460616874662,98.33283665798574,4.463655896520535,56.71155859178958,3048.195076564338
0.079,10,575.0,375.0,0.003,60,0.07,0.1,2531.8557168012885,106.79903787344409,106.0231990455301,94.16506515715922,4.5038808598588,0.04551926154398374,3048.2089556033466
0.08,12,525.0,425.0,0.0035,58,0.08,0.08,2660.9025648582274,108.02328176382518,107.03653963884835,94.24356576860598,4.480089704331891,0.09666995408207397,3048.2674895310884
0.079,12,550.0,375.0,0.0025,62,0.07,0.06,2396.2471030868273,108.28725492333805,107.71867676087363,98.29083568315545,4.503729844940119,53.16491545249285,3048.3308389399067
0.082,10,550.0,375.0,0.0035,60,0.06,0.1,2608.1592645061633,109.30446791405814,108.57632336691204,97.62997012623754,4.676623449186268,36.870573767199204,3048.6172096246337
0.081,12,550.0,425.0,0.0035,58,0.07,0.08,2616.7131180619813,107.50654497740081,106.51898410112403,94.3786272475961,4.536581805812867,0.04772583711394405,3048.735650572135
0.079,10,550.0,400.0,0.003,58,0.08,0.06,2522.5744263571773,106.69227120460174,105.81151944305304,94.31605306697111,4.463655896520535,0.021753629184451364,3048.8317401419727
0.082,10,550.0,425.0,0.0035,62,0.08,0.1,2550.808969073083,107.18834972058424,106.51540615731551,93.84299986545145,4.593085996270885,1.4422360515910855,3049.049817968924
0.079,11,550.0,375.0,0.003,62,0.06,0.08,2363.205264880268,108.13985664191974,107.58963990792422,98.31046974281807,4.5038808598588,55.77485786378607,3049.0804592893137
0.082,11,550.0,400.0,0.0035,58,0.06,0.06,2512.4545995753497,108.60328455436954,107.77435210862402,97.71486696302168,4.63485054418189,41.41739126065752,3049.1274566086677
0.079,10,550.0,375.0,0.0035,62,0.06,0.08,2326.2775521093827,107.99048920712285,107.46496901777589,98.39266291952853,4.504031799288888,58.6737132592654,3049.3795309583174
0.08,10,575.0,375.0,0.003,58,0.07,0.08,2577.5295490268027,107.17357591186254,106.21819946607172,94.31512911522874,4.561396869632572,0.02499621258868721,3049.3985792111935
0.079,10,575.0,400.0,0.0035,62,0.07,0.1,2448.685326744484,106.01931609562364,105.39213506056895,94.25750385577223,4.463816867475545,0.01142573207687915,3049.4081405408947
0.079,10,550.0,425.0,0.0035,60,0.08,0.06,2445.931425091124,105.96661344630785,105.26026835440594,94.42930625880815,4.423609693062169,0.12628095719987928,3049.448701957778
0.082,12,550.0,375.0,0.0025,62,0.07,0.1,2738.1237365133206,109.61144091568119,108.96240686531681,97.16565728524782,4.676309768391018,23.328176624202055,3049.450184006927
0.079,10,525.0,425.0,0.003,58,0.08,0.06,2517.1743304582446,106.62405391845745,105.7543847050312,94.35119703218152,4.423438694470172,0.042249570708872086,3049.4764937783434
0.079,12,550.0,425.0,0.0035,62,0.08,0.1,2505.3093378547474,106.71662355682184,106.07590017383673,93.90722233995884,4.423609693062169,0.9143350294601134,3049.5435557288442
0.082,11,525.0,425.0,0.003,60,0.06,0.06,2433.199988875217,108.28987965774556,107.59857454860685,98.00788510792498,4.592908359469039,48.467100373573174,3049.5468768179803
0.08,12,525.0,375.0,0.003,58,0.07,0.1,2796.4473547968787,109.86773784957816,108.8944157503176,96.54618397922464,4.561396869632572,15.53302553927577,3049.6965549169386
0.08,11,575.0,375.0,0.0025,60,0.08,0.08,2588.374329481247,107.3808406694973,106.57642427523781,94.05201023425569,4.5612439008740235,0.49711086268591026,3049.738151170398
0.081,10,525.0,375.0,0.0035,60,0.07,0.1,2691.7296920591784,109.86926352817822,109.16320140297924,97.4936397844348,4.619080312317814,31.22150074160757,3049.857999215822
0.081,12,575.0,425.0,0.0035,62,0.07,0.1,2508.406363791774,106.60570888041622,105.90494482804498,94.09406021440721,4.536581805812867,0.21390024841351435,3049.9420412833156
0.079,10,575.0,375.0,0.003,58,0.08,0.06,2529.5466781610317,106.76050097386738,105.86865485263476,94.28089540258516,4.5038808598588,0.015010769947614864,3049.9768316214713
0.082,11,525.0,400.0,0.0025,58,0.07,0.1,2790.009994051927,109.04893216547505,107.99127977275025,94.98189200014292,4.6345160183722145,1.210210629589719,3050.039985489884
0.081,11,550.0,425.0,0.0035,58,0.08,0.06,2567.8892520700706,107.12539535846983,106.19042782126212,94.23041211402071,4.536581805812867,0.04551425216429062,3050.292786109499
0.082,11,550.0,375.0,0.0025,60,0.08,0.1,2805.2359019332457,109.21278922844898,108.3621235315326,94.72150936969084,4.676309768391018,0.13131449753693306,3050.2974780606687
0.08,12,525.0,375.0,0.0035,58,0.08,0.08,2817.5825042247607,110.10936593404297,109.17876961104889,96.63066625131474,4.561549761925887,15.193034006624007,3050.385984725874
0.081,11,550.0,425.0,0.0035,60,0.07,0.1,2571.2070344555004,107.16503807721878,106.34930004315947,94.11156468690595,4.536581805812867,0.14264497654162375,3050.785457903347
0.079,10,575.0,400.0,0.0035,60,0.08,0.06,2450.6336145670016,106.01931609562364,105.30083525604095,94.36878305083339,4.463816867475545,0.05692148603561808,3050.841859765604
0.081,12,550.0,375.0,0.003,58,0.06,0.1,2718.8563778037224,109.36413505907929,108.40206504005612,96.83530097838869,4.618925466105361,21.916319426128858,3051.0477889324657
0.082,11,575.0,375.0,0.0025,58,0.07,0.08,2701.184753692861,108.17605967359212,107.15322742454127,94.60902316783337,4.676309768391018,0.24809144010857953,3051.0702654726424
0.081,11,550.0,425.0,0.0035,58,0.06,0.1,2579.2734183888674,107.11645294897463,106.12464001283453,94.50060031793278,4.536581805812867,0.42627975182668243,3051.4348034328427
0.08,11,575.0,425.0,0.0025,62,0.06,0.06,2361.687568651934,105.2847333755707,104.60769763482521,95.23871318056516,4.479743197399055,4.6727931738705015,3051.5330060816605
0.079,11,575.0,425.0,0.0035,60,0.06,0.06,2373.836016405622,105.40764148142269,104.69921577363452,95.27125762101048,4.423609693062169,5.292027859704702,3051.5886824064155
0.082,10,575.0,375.0,0.0025,60,0.08,0.08,2638.886207014175,107.81415745204163,106.9817973558474,94.09524621629033,4.676309768391018,0.5292132125911209,3051.6551935211983
0.081,10,550.0,425.0,0.003,58,0.07,0.06,2507.0644542734813,106.48325940972359,105.58249061734469,94.49188136143216,4.536406382923186,0.321862634316367,3051.7036306870555
0.081,11,525.0,400.0,0.0035,60,0.06,0.1,2572.2484308534645,109.1850591578234,108.47962678853985,97.77187976174572,4.577826981705213,40.65489279209167,3051.749602578718
0.079,12,550.0,400.0,0.003,62,0.06,0.06,2292.717286549399,107.48613013034799,106.91289709240127,98.25668019310629,4.463655896520535,56.70069970607192,3051.929059477187
0.081,11,575.0,400.0,0.0025,60,0.06,0.1,2539.1378534791033,106.73318550379278,105.90198398592774,94.39073918762459,4.577496625926858,0.13597377715281708,3051.9696910693356
0.079,12,525.0,375.0,0.0035,60,0.07,0.1,2654.373630096413,109.69839188510586,109.0124469816197,97.63284337371002,4.504031799288888,34.827766145280776,3051.982800747162
0.08,11,525.0,375.0,0.0035,60,0.07,0.1,2674.335544258379,109.78734828238781,109.09130191583654,97.56610055691047,4.561549761925887,33.054499463969044,3052.1021794166113
0.079,11,575.0,425.0,0.003,62,0.06,0.06,2336.464172852652,105.15315385291964,104.51211715273004,95.47975252224734,4.423438694470172,7.092227335307369,3052.103445561684
0.079,12,525.0,425.0,0.003,62,0.06,0.06,2277.4155051121847,107.38303007813725,106.82136119583156,98.26472029193899,4.423438694470172,57.2798443207169,3052.1332724119775
0.082,12,525.0,425.0,0.0025,60,0.06,0.06,2482.049640634447,108.39028509672502,107.67008800209183,97.84057649011959,4.592730633826614,43.76285337403363,3052.134461740762
0.079,12,550.0,400.0,0.0035,58,0.07,0.1,2633.4054572807154,107.67533121951509,106.67252277273128,94.32054766559524,4.463816867475545,0.02247814929321398,3052.1601161234307
0.082,10,525.0,375.0,0.0025,62,0.08,0.08,2696.0896065330244,109.83156913813698,109.24755161093064,97.66618953037542,4.676309768391018,31.191356923471847,3052.2395083921097
0.082,10,525.0,425.0,0.0035,60,0.06,0.06,2389.5767232667577,108.18663073578861,107.52339891044134,98.16405059055776,4.593085996270885,53.10142207960642,3052.522174214468
0.08,12,575.0,425.0,0.0025,62,0.06,0.08,2419.3865120625574,105.67881986897983,104.97969279726335,94.70677781498551,4.479743197399055,1.074006438988578,3052.780110132033
0.082,11,550.0,425.0,0.0025,60,0.07,0.08,2566.086130229557,107.03475359891334,106.20486384874559,94.22224010169181,4.592730633826614,0.04988049761304299,3052.785888692595
0.082,12,575.0,375.0,0.0025,58,0.07,0.08,2753.9215320518097,108.58892616974511,107.55770903180999,94.9357959431396,4.676309768391018,1.0732203580284618,3053.099623488276
0.08,12,575.0,375.0,0.0035,58,0.07,0.1,2696.61049165792,108.19694809147902,107.15963081122909,94.478193104944,4.561549761925887,0.10896492563314851,3053.2110767658364
0.08,12,525.0,400.0,0.0035,58,0.07,0.06,2558.69681139791,109.07911821973514,108.27379709171444,97.79903387789456,4.520815755717722,41.0251218034907,3053.2982662092763
0.082,11,550.0,375.0,0.003,58,0.08,0.08,2828.096460613542,109.40489423296161,108.38009300528617,95.08096571871518,4.676466647998723,1.140816578401026,3053.304493849131
0.082,12,525.0,425.0,0.003,58,0.06,0.06,2539.306359105649,108.63673010364178,107.7927620223295,97.61280911683946,4.592908359469039,38.82557373054776,3053.366630215852
0.081,11,575.0,375.0,0.0025,58,0.07,0.08,2651.139087395887,107.75600212885296,106.75388954578007,94.42405421369511,4.618770542450457,0.05962070359976565,3053.387713245749
